"ID";"SoortMisdrijf";"Gemeenten";"Perioden";"Misdrijven_1"
"43372";"A025254";"GM0160";"2016JJ00";"       6"
"43373";"A025254";"GM0160";"2017HJ01";"       2"
"43374";"A025254";"GM0243";"2014JJ00";"       7"
"43375";"A025254";"GM0243";"2015HJ01";"       2"
"43376";"A025254";"GM0243";"2015JJ00";"       3"
"43377";"A025254";"GM0243";"2016HJ01";"       0"
"43378";"A025254";"GM0243";"2016JJ00";"       1"
"43379";"A025254";"GM0243";"2017HJ01";"       1"
"43380";"A025254";"GM0523";"2014JJ00";"       1"
"43381";"A025254";"GM0523";"2015HJ01";"       0"
"43382";"A025254";"GM0523";"2015JJ00";"       0"
"43383";"A025254";"GM0523";"2016HJ01";"       0"
"43384";"A025254";"GM0523";"2016JJ00";"       0"
"43385";"A025254";"GM0523";"2017HJ01";"       0"
"43386";"A025254";"GM0017";"2014JJ00";"       0"
"43387";"A025254";"GM0017";"2015HJ01";"       1"
"43388";"A025254";"GM0017";"2015JJ00";"       3"
"43389";"A025254";"GM0017";"2016HJ01";"       1"
"43390";"A025254";"GM0017";"2016JJ00";"       2"
"43391";"A025254";"GM0017";"2017HJ01";"       1"
"43392";"A025254";"GM0072";"2014JJ00";"       1"
"43393";"A025254";"GM0072";"2015HJ01";"       0"
"43394";"A025254";"GM0072";"2015JJ00";"       3"
"43395";"A025254";"GM0072";"2016HJ01";"       0"
"43396";"A025254";"GM0072";"2016JJ00";"       0"
"43397";"A025254";"GM0072";"2017HJ01";"       0"
"43398";"A025254";"GM0244";"2014JJ00";"       0"
"43399";"A025254";"GM0244";"2015HJ01";"       1"
"43400";"A025254";"GM0244";"2015JJ00";"       1"
"43401";"A025254";"GM0244";"2016HJ01";"       0"
"43402";"A025254";"GM0244";"2016JJ00";"       1"
"43403";"A025254";"GM0244";"2017HJ01";"       0"
"43404";"A025254";"GM0396";"2014JJ00";"       0"
"43405";"A025254";"GM0396";"2015HJ01";"       2"
"43406";"A025254";"GM0396";"2015JJ00";"       9"
"43407";"A025254";"GM0396";"2016HJ01";"       3"
"43408";"A025254";"GM0396";"2016JJ00";"       6"
"43409";"A025254";"GM0396";"2017HJ01";"       0"
"43410";"A025254";"GM0397";"2014JJ00";"       0"
"43411";"A025254";"GM0397";"2015HJ01";"       0"
"43412";"A025254";"GM0397";"2015JJ00";"       0"
"43413";"A025254";"GM0397";"2016HJ01";"       1"
"43414";"A025254";"GM0397";"2016JJ00";"       1"
"43415";"A025254";"GM0397";"2017HJ01";"       1"
"43416";"A025254";"GM0246";"2014JJ00";"       3"
"43417";"A025254";"GM0246";"2015HJ01";"       0"
"43418";"A025254";"GM0246";"2015JJ00";"       0"
"43419";"A025254";"GM0246";"2016HJ01";"       1"
"43420";"A025254";"GM0246";"2016JJ00";"       1"
"43421";"A025254";"GM0246";"2017HJ01";"       0"
"43422";"A025254";"GM0074";"2014JJ00";"       5"
"43423";"A025254";"GM0074";"2015HJ01";"       1"
"43424";"A025254";"GM0074";"2015JJ00";"       2"
"43425";"A025254";"GM0074";"2016HJ01";"       0"
"43426";"A025254";"GM0074";"2016JJ00";"       0"
"43427";"A025254";"GM0074";"2017HJ01";"       0"
"43428";"A025254";"GM0398";"2014JJ00";"       9"
"43429";"A025254";"GM0398";"2015HJ01";"       5"
"43430";"A025254";"GM0398";"2015JJ00";"       6"
"43431";"A025254";"GM0398";"2016HJ01";"       7"
"43432";"A025254";"GM0398";"2016JJ00";"      10"
"43433";"A025254";"GM0398";"2017HJ01";"       4"
"43434";"A025254";"GM0917";"2014JJ00";"      33"
"43435";"A025254";"GM0917";"2015HJ01";"       9"
"43436";"A025254";"GM0917";"2015JJ00";"      22"
"43437";"A025254";"GM0917";"2016HJ01";"      10"
"43438";"A025254";"GM0917";"2016JJ00";"      21"
"43439";"A025254";"GM0917";"2017HJ01";"       9"
"43440";"A025254";"GM1658";"2014JJ00";"       0"
"43441";"A025254";"GM1658";"2015HJ01";"       2"
"43442";"A025254";"GM1658";"2015JJ00";"       2"
"43443";"A025254";"GM1658";"2016HJ01";"       0"
"43444";"A025254";"GM1658";"2016JJ00";"       2"
"43445";"A025254";"GM1658";"2017HJ01";"       0"
"43446";"A025254";"GM0399";"2014JJ00";"       0"
"43447";"A025254";"GM0399";"2015HJ01";"       1"
"43448";"A025254";"GM0399";"2015JJ00";"       1"
"43449";"A025254";"GM0399";"2016HJ01";"       3"
"43450";"A025254";"GM0399";"2016JJ00";"       5"
"43451";"A025254";"GM0399";"2017HJ01";"       4"
"43452";"A025254";"GM0400";"2014JJ00";"      22"
"43453";"A025254";"GM0400";"2015HJ01";"       6"
"43454";"A025254";"GM0400";"2015JJ00";"      15"
"43455";"A025254";"GM0400";"2016HJ01";"      12"
"43456";"A025254";"GM0400";"2016JJ00";"      26"
"43457";"A025254";"GM0400";"2017HJ01";"       8"
"43458";"A025254";"GM0163";"2014JJ00";"       2"
"43459";"A025254";"GM0163";"2015HJ01";"       1"
"43460";"A025254";"GM0163";"2015JJ00";"       2"
"43461";"A025254";"GM0163";"2016HJ01";"       2"
"43462";"A025254";"GM0163";"2016JJ00";"       2"
"43463";"A025254";"GM0163";"2017HJ01";"       1"
"43464";"A025254";"GM0530";"2014JJ00";"      11"
"43465";"A025254";"GM0530";"2015HJ01";"       2"
"43466";"A025254";"GM0530";"2015JJ00";"       3"
"43467";"A025254";"GM0530";"2016HJ01";"       2"
"43468";"A025254";"GM0530";"2016JJ00";"       3"
"43469";"A025254";"GM0530";"2017HJ01";"       0"
"43470";"A025254";"GM0794";"2014JJ00";"      39"
"43471";"A025254";"GM0794";"2015HJ01";"      37"
"43472";"A025254";"GM0794";"2015JJ00";"      58"
"43473";"A025254";"GM0794";"2016HJ01";"      21"
"43474";"A025254";"GM0794";"2016JJ00";"      36"
"43475";"A025254";"GM0794";"2017HJ01";"      17"
"43476";"A025254";"GM0531";"2014JJ00";"       2"
"43477";"A025254";"GM0531";"2015HJ01";"       1"
"43478";"A025254";"GM0531";"2015JJ00";"       1"
"43479";"A025254";"GM0531";"2016HJ01";"       1"
"43480";"A025254";"GM0531";"2016JJ00";"       1"
"43481";"A025254";"GM0531";"2017HJ01";"       0"
"43482";"A025254";"GM0164";"2014JJ00";"       6"
"43483";"A025254";"GM0164";"2015HJ01";"       7"
"43484";"A025254";"GM0164";"2015JJ00";"      11"
"43485";"A025254";"GM0164";"2016HJ01";"       6"
"43486";"A025254";"GM0164";"2016JJ00";"       9"
"43487";"A025254";"GM0164";"2017HJ01";"       5"
"43488";"A025254";"GM0796";"2014JJ00";"      59"
"43489";"A025254";"GM0796";"2015HJ01";"      22"
"43490";"A025254";"GM0796";"2015JJ00";"      37"
"43491";"A025254";"GM0796";"2016HJ01";"      19"
"43492";"A025254";"GM0796";"2016JJ00";"      31"
"43493";"A025254";"GM0796";"2017HJ01";"      18"
"43494";"A025254";"GM0252";"2014JJ00";"       0"
"43495";"A025254";"GM0252";"2015HJ01";"       0"
"43496";"A025254";"GM0252";"2015JJ00";"       0"
"43497";"A025254";"GM0252";"2016HJ01";"       0"
"43498";"A025254";"GM0252";"2016JJ00";"       0"
"43499";"A025254";"GM0252";"2017HJ01";"       0"
"43500";"A025254";"GM0797";"2014JJ00";"       1"
"43501";"A025254";"GM0797";"2015HJ01";"       1"
"43502";"A025254";"GM0797";"2015JJ00";"       2"
"43503";"A025254";"GM0797";"2016HJ01";"       3"
"43504";"A025254";"GM0797";"2016JJ00";"       4"
"43505";"A025254";"GM0797";"2017HJ01";"       2"
"43506";"A025254";"GM0534";"2014JJ00";"       1"
"43507";"A025254";"GM0534";"2015HJ01";"       0"
"43508";"A025254";"GM0534";"2015JJ00";"       0"
"43509";"A025254";"GM0534";"2016HJ01";"       0"
"43510";"A025254";"GM0534";"2016JJ00";"       1"
"43511";"A025254";"GM0534";"2017HJ01";"       2"
"43512";"A025254";"GM0798";"2014JJ00";"       1"
"43513";"A025254";"GM0798";"2015HJ01";"       0"
"43514";"A025254";"GM0798";"2015JJ00";"       0"
"43515";"A025254";"GM0798";"2016HJ01";"       0"
"43516";"A025254";"GM0798";"2016JJ00";"       0"
"43517";"A025254";"GM0798";"2017HJ01";"       2"
"43518";"A025254";"GM0402";"2014JJ00";"      13"
"43519";"A025254";"GM0402";"2015HJ01";"       5"
"43520";"A025254";"GM0402";"2015JJ00";"      13"
"43521";"A025254";"GM0402";"2016HJ01";"       5"
"43522";"A025254";"GM0402";"2016JJ00";"      11"
"43523";"A025254";"GM0402";"2017HJ01";"       3"
"43524";"A025254";"GM1735";"2014JJ00";"       0"
"43525";"A025254";"GM1735";"2015HJ01";"       0"
"43526";"A025254";"GM1735";"2015JJ00";"       2"
"43527";"A025254";"GM1735";"2016HJ01";"       1"
"43528";"A025254";"GM1735";"2016JJ00";"       1"
"43529";"A025254";"GM1735";"2017HJ01";"       1"
"43530";"A025254";"GM1911";"2014JJ00";"       7"
"43531";"A025254";"GM1911";"2015HJ01";"       2"
"43532";"A025254";"GM1911";"2015JJ00";"       3"
"43533";"A025254";"GM1911";"2016HJ01";"       3"
"43534";"A025254";"GM1911";"2016JJ00";"       5"
"43535";"A025254";"GM1911";"2017HJ01";"       1"
"43536";"A025254";"GM0118";"2014JJ00";"       3"
"43537";"A025254";"GM0118";"2015HJ01";"       1"
"43538";"A025254";"GM0118";"2015JJ00";"       3"
"43539";"A025254";"GM0118";"2016HJ01";"       2"
"43540";"A025254";"GM0118";"2016JJ00";"       6"
"43541";"A025254";"GM0118";"2017HJ01";"       1"
"43542";"A025254";"GM0018";"2014JJ00";"       4"
"43543";"A025254";"GM0018";"2015HJ01";"       0"
"43544";"A025254";"GM0018";"2015JJ00";"       2"
"43545";"A025254";"GM0018";"2016HJ01";"       0"
"43546";"A025254";"GM0018";"2016JJ00";"       0"
"43547";"A025254";"GM0018";"2017HJ01";"       1"
"43548";"A025254";"GM0405";"2014JJ00";"      28"
"43549";"A025254";"GM0405";"2015HJ01";"      11"
"43550";"A025254";"GM0405";"2015JJ00";"      21"
"43551";"A025254";"GM0405";"2016HJ01";"       8"
"43552";"A025254";"GM0405";"2016JJ00";"      11"
"43553";"A025254";"GM0405";"2017HJ01";"      12"
"43554";"A025254";"GM1507";"2014JJ00";"       1"
"43555";"A025254";"GM1507";"2015HJ01";"       1"
"43556";"A025254";"GM1507";"2015JJ00";"       1"
"43557";"A025254";"GM1507";"2016HJ01";"       1"
"43558";"A025254";"GM1507";"2016JJ00";"       2"
"43559";"A025254";"GM1507";"2017HJ01";"       1"
"43560";"A025254";"GM0321";"2014JJ00";"       3"
"43561";"A025254";"GM0321";"2015HJ01";"       0"
"43562";"A025254";"GM0321";"2015JJ00";"       0"
"43563";"A025254";"GM0321";"2016HJ01";"       1"
"43564";"A025254";"GM0321";"2016JJ00";"       3"
"43565";"A025254";"GM0321";"2017HJ01";"       1"
"43566";"A025254";"GM0406";"2014JJ00";"       3"
"43567";"A025254";"GM0406";"2015HJ01";"       2"
"43568";"A025254";"GM0406";"2015JJ00";"       2"
"43569";"A025254";"GM0406";"2016HJ01";"       2"
"43570";"A025254";"GM0406";"2016JJ00";"       2"
"43571";"A025254";"GM0406";"2017HJ01";"       1"
"43572";"A025254";"GM0677";"2014JJ00";"       2"
"43573";"A025254";"GM0677";"2015HJ01";"       0"
"43574";"A025254";"GM0677";"2015JJ00";"       2"
"43575";"A025254";"GM0677";"2016HJ01";"       0"
"43576";"A025254";"GM0677";"2016JJ00";"       1"
"43577";"A025254";"GM0677";"2017HJ01";"       1"
"43578";"A025254";"GM0353";"2014JJ00";"       3"
"43579";"A025254";"GM0353";"2015HJ01";"       0"
"43580";"A025254";"GM0353";"2015JJ00";"       0"
"43581";"A025254";"GM0353";"2016HJ01";"       1"
"43582";"A025254";"GM0353";"2016JJ00";"       1"
"43583";"A025254";"GM0353";"2017HJ01";"       1"
"43584";"A025254";"GM1884";"2014JJ00";"       1"
"43585";"A025254";"GM1884";"2015HJ01";"       0"
"43586";"A025254";"GM1884";"2015JJ00";"       1"
"43587";"A025254";"GM1884";"2016HJ01";"       0"
"43588";"A025254";"GM1884";"2016JJ00";"       1"
"43589";"A025254";"GM1884";"2017HJ01";"       2"
"43590";"A025254";"GM0166";"2014JJ00";"       3"
"43591";"A025254";"GM0166";"2015HJ01";"       2"
"43592";"A025254";"GM0166";"2015JJ00";"       5"
"43593";"A025254";"GM0166";"2016HJ01";"       1"
"43594";"A025254";"GM0166";"2016JJ00";"       3"
"43595";"A025254";"GM0166";"2017HJ01";"       1"
"43596";"A025254";"GM0678";"2014JJ00";"       1"
"43597";"A025254";"GM0678";"2015HJ01";"       0"
"43598";"A025254";"GM0678";"2015JJ00";"       0"
"43599";"A025254";"GM0678";"2016HJ01";"       0"
"43600";"A025254";"GM0678";"2016JJ00";"       1"
"43601";"A025254";"GM0678";"2017HJ01";"       0"
"43602";"A025254";"GM0537";"2014JJ00";"       0"
"43603";"A025254";"GM0537";"2015HJ01";"       3"
"43604";"A025254";"GM0537";"2015JJ00";"       5"
"43605";"A025254";"GM0537";"2016HJ01";"       3"
"43606";"A025254";"GM0537";"2016JJ00";"       3"
"43607";"A025254";"GM0537";"2017HJ01";"       3"
"43608";"A025254";"GM0928";"2014JJ00";"       6"
"43609";"A025254";"GM0928";"2015HJ01";"       5"
"43610";"A025254";"GM0928";"2015JJ00";"       7"
"43611";"A025254";"GM0928";"2016HJ01";"       1"
"43612";"A025254";"GM0928";"2016JJ00";"       4"
"43613";"A025254";"GM0928";"2017HJ01";"       1"
"43614";"A025254";"GM1598";"2014JJ00";"       2"
"43615";"A025254";"GM1598";"2015HJ01";"       1"
"43616";"A025254";"GM1598";"2015JJ00";"       1"
"43617";"A025254";"GM1598";"2016HJ01";"       0"
"43618";"A025254";"GM1598";"2016JJ00";"       1"
"43619";"A025254";"GM1598";"2017HJ01";"       0"
"43620";"A025254";"GM0079";"2014JJ00";"       0"
"43621";"A025254";"GM0079";"2015HJ01";"       0"
"43622";"A025254";"GM0079";"2015JJ00";"       0"
"43623";"A025254";"GM0079";"2016HJ01";"       0"
"43624";"A025254";"GM0079";"2016JJ00";"       0"
"43625";"A025254";"GM0079";"2017HJ01";"       0"
"43626";"A025254";"GM0588";"2014JJ00";"       0"
"43627";"A025254";"GM0588";"2015HJ01";"       0"
"43628";"A025254";"GM0588";"2015JJ00";"       0"
"43629";"A025254";"GM0588";"2016HJ01";"       0"
"43630";"A025254";"GM0588";"2016JJ00";"       1"
"43631";"A025254";"GM0588";"2017HJ01";"       0"
"43632";"A025254";"GM0542";"2014JJ00";"       0"
"43633";"A025254";"GM0542";"2015HJ01";"       1"
"43634";"A025254";"GM0542";"2015JJ00";"       1"
"43635";"A025254";"GM0542";"2016HJ01";"       0"
"43636";"A025254";"GM0542";"2016JJ00";"       0"
"43637";"A025254";"GM0542";"2017HJ01";"       1"
"43638";"A025254";"GM1931";"2014JJ00";"       5"
"43639";"A025254";"GM1931";"2015HJ01";"       0"
"43640";"A025254";"GM1931";"2015JJ00";"       0"
"43641";"A025254";"GM1931";"2016HJ01";"       0"
"43642";"A025254";"GM1931";"2016JJ00";"       1"
"43643";"A025254";"GM1931";"2017HJ01";"       1"
"43644";"A025254";"GM1659";"2014JJ00";"       0"
"43645";"A025254";"GM1659";"2015HJ01";"       0"
"43646";"A025254";"GM1659";"2015JJ00";"       0"
"43647";"A025254";"GM1659";"2016HJ01";"       1"
"43648";"A025254";"GM1659";"2016JJ00";"       1"
"43649";"A025254";"GM1659";"2017HJ01";"       2"
"43650";"A025254";"GM1685";"2014JJ00";"       1"
"43651";"A025254";"GM1685";"2015HJ01";"       0"
"43652";"A025254";"GM1685";"2015JJ00";"       0"
"43653";"A025254";"GM1685";"2016HJ01";"       0"
"43654";"A025254";"GM1685";"2016JJ00";"       0"
"43655";"A025254";"GM1685";"2017HJ01";"       0"
"43656";"A025254";"GM0882";"2014JJ00";"       5"
"43657";"A025254";"GM0882";"2015HJ01";"       3"
"43658";"A025254";"GM0882";"2015JJ00";"       7"
"43659";"A025254";"GM0882";"2016HJ01";"       2"
"43660";"A025254";"GM0882";"2016JJ00";"       2"
"43661";"A025254";"GM0882";"2017HJ01";"       0"
"43662";"A025254";"GM0415";"2014JJ00";"       2"
"43663";"A025254";"GM0415";"2015HJ01";"       0"
"43664";"A025254";"GM0415";"2015JJ00";"       0"
"43665";"A025254";"GM0415";"2016HJ01";"       0"
"43666";"A025254";"GM0415";"2016JJ00";"       0"
"43667";"A025254";"GM0415";"2017HJ01";"       0"
"43668";"A025254";"GM0416";"2014JJ00";"       1"
"43669";"A025254";"GM0416";"2015HJ01";"       0"
"43670";"A025254";"GM0416";"2015JJ00";"       0"
"43671";"A025254";"GM0416";"2016HJ01";"       0"
"43672";"A025254";"GM0416";"2016JJ00";"       0"
"43673";"A025254";"GM0416";"2017HJ01";"       1"
"43674";"A025254";"GM1621";"2014JJ00";"       2"
"43675";"A025254";"GM1621";"2015HJ01";"       0"
"43676";"A025254";"GM1621";"2015JJ00";"       2"
"43677";"A025254";"GM1621";"2016HJ01";"       2"
"43678";"A025254";"GM1621";"2016JJ00";"       4"
"43679";"A025254";"GM1621";"2017HJ01";"       1"
"43680";"A025254";"GM0417";"2014JJ00";"       2"
"43681";"A025254";"GM0417";"2015HJ01";"       0"
"43682";"A025254";"GM0417";"2015JJ00";"       0"
"43683";"A025254";"GM0417";"2016HJ01";"       1"
"43684";"A025254";"GM0417";"2016JJ00";"       1"
"43685";"A025254";"GM0417";"2017HJ01";"       0"
"43686";"A025254";"GM0022";"2014JJ00";"       2"
"43687";"A025254";"GM0022";"2015HJ01";"       1"
"43688";"A025254";"GM0022";"2015JJ00";"       2"
"43689";"A025254";"GM0022";"2016HJ01";"       2"
"43690";"A025254";"GM0022";"2016JJ00";"       2"
"43691";"A025254";"GM0022";"2017HJ01";"       0"
"43692";"A025254";"GM0545";"2014JJ00";"       2"
"43693";"A025254";"GM0545";"2015HJ01";"       0"
"43694";"A025254";"GM0545";"2015JJ00";"       0"
"43695";"A025254";"GM0545";"2016HJ01";"       1"
"43696";"A025254";"GM0545";"2016JJ00";"       1"
"43697";"A025254";"GM0545";"2017HJ01";"       1"
"43698";"A025254";"GM0080";"2014JJ00";"      75"
"43699";"A025254";"GM0080";"2015HJ01";"      47"
"43700";"A025254";"GM0080";"2015JJ00";"      79"
"43701";"A025254";"GM0080";"2016HJ01";"      35"
"43702";"A025254";"GM0080";"2016JJ00";"      69"
"43703";"A025254";"GM0080";"2017HJ01";"      37"
"43704";"A025254";"GM0081";"2014JJ00";"       0"
"43705";"A025254";"GM0081";"2015HJ01";"       0"
"43706";"A025254";"GM0081";"2015JJ00";"       0"
"43707";"A025254";"GM0081";"2016HJ01";"       0"
"43708";"A025254";"GM0081";"2016JJ00";"       0"
"43709";"A025254";"GM0081";"2017HJ01";"       0"
"43710";"A025254";"GM0546";"2014JJ00";"      17"
"43711";"A025254";"GM0546";"2015HJ01";"       5"
"43712";"A025254";"GM0546";"2015JJ00";"      12"
"43713";"A025254";"GM0546";"2016HJ01";"       8"
"43714";"A025254";"GM0546";"2016JJ00";"      15"
"43715";"A025254";"GM0546";"2017HJ01";"       6"
"43716";"A025254";"GM0547";"2014JJ00";"       1"
"43717";"A025254";"GM0547";"2015HJ01";"       0"
"43718";"A025254";"GM0547";"2015JJ00";"       2"
"43719";"A025254";"GM0547";"2016HJ01";"       5"
"43720";"A025254";"GM0547";"2016JJ00";"       6"
"43721";"A025254";"GM0547";"2017HJ01";"       4"
"43722";"A025254";"GM1916";"2014JJ00";"      14"
"43723";"A025254";"GM1916";"2015HJ01";"       3"
"43724";"A025254";"GM1916";"2015JJ00";"       9"
"43725";"A025254";"GM1916";"2016HJ01";"       4"
"43726";"A025254";"GM1916";"2016JJ00";"      10"
"43727";"A025254";"GM1916";"2017HJ01";"       5"
"43728";"A025254";"GM0995";"2014JJ00";"       9"
"43729";"A025254";"GM0995";"2015HJ01";"       5"
"43730";"A025254";"GM0995";"2015JJ00";"      12"
"43731";"A025254";"GM0995";"2016HJ01";"       8"
"43732";"A025254";"GM0995";"2016JJ00";"      12"
"43733";"A025254";"GM0995";"2017HJ01";"       3"
"43734";"A025254";"GM0082";"2014JJ00";""
"43735";"A025254";"GM0082";"2015HJ01";""
"43736";"A025254";"GM0082";"2015JJ00";""
"43737";"A025254";"GM0082";"2016HJ01";""
"43738";"A025254";"GM0082";"2016JJ00";""
"43739";"A025254";"GM0082";"2017HJ01";""
"43740";"A025254";"GM1640";"2014JJ00";"       1"
"43741";"A025254";"GM1640";"2015HJ01";"       2"
"43742";"A025254";"GM1640";"2015JJ00";"       2"
"43743";"A025254";"GM1640";"2016HJ01";"       0"
"43744";"A025254";"GM1640";"2016JJ00";"       1"
"43745";"A025254";"GM1640";"2017HJ01";"       2"
"43746";"A025254";"GM0327";"2014JJ00";"       1"
"43747";"A025254";"GM0327";"2015HJ01";"       1"
"43748";"A025254";"GM0327";"2015JJ00";"       1"
"43749";"A025254";"GM0327";"2016HJ01";"       0"
"43750";"A025254";"GM0327";"2016JJ00";"       1"
"43751";"A025254";"GM0327";"2017HJ01";"       0"
"43752";"A025254";"GM0733";"2014JJ00";"       1"
"43753";"A025254";"GM0733";"2015HJ01";"       0"
"43754";"A025254";"GM0733";"2015JJ00";"       0"
"43755";"A025254";"GM0733";"2016HJ01";"       0"
"43756";"A025254";"GM0733";"2016JJ00";"       0"
"43757";"A025254";"GM0733";"2017HJ01";"       0"
"43758";"A025254";"GM1705";"2014JJ00";"       1"
"43759";"A025254";"GM1705";"2015HJ01";"       1"
"43760";"A025254";"GM1705";"2015JJ00";"       1"
"43761";"A025254";"GM1705";"2016HJ01";"       0"
"43762";"A025254";"GM1705";"2016JJ00";"       0"
"43763";"A025254";"GM1705";"2017HJ01";"       1"
"43764";"A025254";"GM0553";"2014JJ00";"       0"
"43765";"A025254";"GM0553";"2015HJ01";"       1"
"43766";"A025254";"GM0553";"2015JJ00";"       5"
"43767";"A025254";"GM0553";"2016HJ01";"       1"
"43768";"A025254";"GM0553";"2016JJ00";"       1"
"43769";"A025254";"GM0553";"2017HJ01";"       0"
"43770";"A025254";"GM0140";"2014JJ00";"       0"
"43771";"A025254";"GM0140";"2015HJ01";"       0"
"43772";"A025254";"GM0140";"2015JJ00";"       0"
"43773";"A025254";"GM0140";"2016HJ01";"       0"
"43774";"A025254";"GM0140";"2016JJ00";"       0"
"43775";"A025254";"GM0140";"2017HJ01";"       0"
"43776";"A025254";"GM0262";"2014JJ00";"       1"
