	CBScode	Perioden	  HIC: Theft / burglary dwelling, complete	  HIC: Theft / burglary dwelling, attempts	HIC: Violent Crime	HIC: Street Roof	HIC: Robberies	Undermining public order	Threat	Fire / Explosion	Theft of moped, moped, bike	Theft of / from vehicles	Theft of motor vehicles	Theft / burglary companies / institutions	Theft / burglary garage / barn / shed	Drug trafficking	Trespassing	mistreatment	Overt violence (person)	Or destruction. cause damage	Arms Trade	pickpocketing	morals Felony	Municipality	Province	Population	Population_density(p/km)	Municipality Size
1414	GM1681	2016JJ00	34.0	8.0	77.0	1.0	0.0	0.0	27.0	7.0	22.0	20.0	2.0	16.0	26.0	10.0	1.0	50.0	0.0	66.0	4.0	1.0	5.0	Borger-Odoorn	Drenthe	25633.0	94.0	Small
1415	GM1681	2017JJ00	40.0	4.0	48.0	0.0	0.0	2.0	12.0	0.0	22.0	10.0	4.0	6.0	6.0	2.0	2.0	34.0	2.0	68.0	0.0	0.0	8.0	Borger-Odoorn	Drenthe	25633.0	94.0	Small
1416	GM1684	2014JJ00	38.0	19.0	103.0	3.0	0.0	2.0	38.0	5.0	134.0	49.0	19.0	54.0	24.0	12.0	0.0	57.0	8.0	190.0	6.0	36.0	6.0	Cuijk	North Brabant	24780.0	481.0	Small
1417	GM1684	2015JJ00	44.0	16.0	86.0	2.0	0.0	4.0	31.0	16.0	81.0	51.0	21.0	43.0	41.0	31.0	0.0	52.0	3.0	132.0	7.0	24.0	12.0	Cuijk	North Brabant	24780.0	481.0	Small
1418	GM1684	2016JJ00	47.0	19.0	85.0	0.0	1.0	3.0	38.0	8.0	68.0	71.0	17.0	30.0	23.0	15.0	4.0	42.0	5.0	128.0	6.0	15.0	13.0	Cuijk	North Brabant	24780.0	481.0	Small
1419	GM1684	2017JJ00	60.0	22.0	100.0	0.0	2.0	2.0	56.0	0.0	66.0	48.0	26.0	34.0	28.0	12.0	2.0	40.0	4.0	106.0	0.0	16.0	10.0	Cuijk	North Brabant	24780.0	481.0	Small
1420	GM1685	2014JJ00	27.0	5.0	33.0	1.0	0.0	0.0	13.0	4.0	88.0	46.0	14.0	17.0	45.0	6.0	1.0	20.0	0.0	61.0	4.0	10.0	2.0	Landerd	North Brabant	15262.0	214.0	Small
1421	GM1685	2015JJ00	37.0	10.0	39.0	0.0	1.0	0.0	18.0	7.0	44.0	28.0	13.0	15.0	28.0	2.0	0.0	20.0	1.0	51.0	3.0	4.0	6.0	Landerd	North Brabant	15262.0	214.0	Small
1422	GM1685	2016JJ00	24.0	9.0	44.0	1.0	0.0	2.0	13.0	5.0	29.0	31.0	5.0	10.0	34.0	11.0	0.0	26.0	5.0	50.0	7.0	2.0	4.0	Landerd	North Brabant	15262.0	214.0	Small
1423	GM1685	2017JJ00	18.0	6.0	42.0	0.0	0.0	2.0	22.0	4.0	14.0	20.0	4.0	8.0	14.0	6.0	0.0	10.0	10.0	86.0	2.0	0.0	2.0	Landerd	North Brabant	15262.0	214.0	Small
1424	GM1690	2014JJ00	86.0	16.0	43.0	0.0	0.0	1.0	20.0	3.0	30.0	15.0	3.0	26.0	11.0	4.0	0.0	23.0	0.0	64.0	1.0	2.0	10.0	Wolden, DeDe Wolden	Drenthe	23592.0	106.0	Small
1425	GM1690	2015JJ00	55.0	15.0	26.0	0.0	0.0	1.0	13.0	0.0	66.0	19.0	7.0	16.0	18.0	3.0	0.0	12.0	1.0	60.0	1.0	3.0	4.0	Wolden, DeDe Wolden	Drenthe	23592.0	106.0	Small
1426	GM1690	2016JJ00	47.0	15.0	40.0	1.0	0.0	1.0	11.0	1.0	16.0	15.0	3.0	14.0	30.0	3.0	0.0	28.0	1.0	56.0	7.0	2.0	5.0	Wolden, DeDe Wolden	Drenthe	23592.0	106.0	Small
1427	GM1690	2017JJ00	50.0	16.0	32.0	0.0	0.0	0.0	12.0	0.0	10.0	8.0	4.0	10.0	14.0	10.0	0.0	18.0	2.0	36.0	0.0	0.0	6.0	Wolden, DeDe Wolden	Drenthe	23592.0	106.0	Small
1428	GM1695	2014JJ00	32.0	7.0	33.0	0.0	0.0	1.0	19.0	4.0	7.0	17.0	5.0	14.0	19.0	2.0	0.0	14.0	0.0	46.0	1.0	2.0	6.0	Noord-Beveland	Zeeland	7508.0	88.0	Small
1429	GM1695	2015JJ00	18.0	5.0	33.0	0.0	0.0	0.0	20.0	4.0	13.0	18.0	1.0	16.0	2.0	8.0	5.0	13.0	0.0	31.0	3.0	0.0	4.0	Noord-Beveland	Zeeland	7508.0	88.0	Small
1430	GM1695	2016JJ00	16.0	3.0	66.0	0.0	0.0	1.0	32.0	2.0	9.0	18.0	1.0	13.0	7.0	5.0	1.0	34.0	0.0	53.0	0.0	0.0	3.0	Noord-Beveland	Zeeland	7508.0	88.0	Small
1431	GM1695	2017JJ00	18.0	6.0	38.0	0.0	0.0	0.0	20.0	0.0	4.0	6.0	0.0	14.0	0.0	4.0	0.0	18.0	0.0	32.0	0.0	0.0	0.0	Noord-Beveland	Zeeland	7508.0	88.0	Small
1432	GM1696	2014JJ00	53.0	17.0	42.0	2.0	0.0	0.0	18.0	6.0	56.0	52.0	14.0	32.0	22.0	4.0	0.0	24.0	0.0	110.0	0.0	3.0	3.0	Wijdemeren	North Holland	23170.0	487.0	Small
1433	GM1696	2015JJ00	56.0	20.0	54.0	0.0	1.0	2.0	14.0	3.0	62.0	58.0	9.0	32.0	22.0	4.0	0.0	39.0	1.0	101.0	5.0	5.0	3.0	Wijdemeren	North Holland	23170.0	487.0	Small
1434	GM1696	2016JJ00	30.0	22.0	56.0	1.0	0.0	0.0	25.0	4.0	44.0	63.0	5.0	24.0	12.0	2.0	3.0	30.0	1.0	113.0	3.0	6.0	4.0	Wijdemeren	North Holland	23170.0	487.0	Small
1435	GM1696	2017JJ00	18.0	10.0	50.0	0.0	0.0	0.0	14.0	4.0	32.0	78.0	18.0	44.0	10.0	2.0	0.0	34.0	2.0	114.0	0.0	2.0	6.0	Wijdemeren	North Holland	23170.0	487.0	Small
1436	GM1699	2014JJ00	88.0	29.0	107.0	0.0	1.0	2.0	42.0	15.0	63.0	19.0	5.0	24.0	43.0	12.0	3.0	61.0	4.0	116.0	3.0	9.0	14.0	Noordenveld	Drenthe	31110.0	154.0	Big
1437	GM1699	2015JJ00	77.0	16.0	98.0	0.0	0.0	3.0	37.0	6.0	73.0	19.0	2.0	11.0	31.0	16.0	2.0	59.0	2.0	81.0	4.0	3.0	8.0	Noordenveld	Drenthe	31110.0	154.0	Big
1438	GM1699	2016JJ00	59.0	24.0	67.0	0.0	1.0	4.0	16.0	5.0	69.0	24.0	1.0	24.0	23.0	16.0	1.0	48.0	3.0	131.0	3.0	7.0	10.0	Noordenveld	Drenthe	31110.0	154.0	Big
1439	GM1699	2017JJ00	48.0	24.0	76.0	0.0	2.0	0.0	32.0	16.0	20.0	20.0	4.0	36.0	20.0	10.0	0.0	42.0	2.0	100.0	0.0	4.0	20.0	Noordenveld	Drenthe	31110.0	154.0	Big
1440	GM1700	2014JJ00	39.0	14.0	77.0	0.0	0.0	4.0	24.0	12.0	97.0	15.0	4.0	32.0	38.0	13.0	0.0	44.0	9.0	149.0	6.0	2.0	3.0	Twenterand	Overijssel	33939.0	319.0	Big
1441	GM1700	2015JJ00	42.0	20.0	79.0	0.0	1.0	2.0	35.0	12.0	108.0	35.0	8.0	28.0	40.0	16.0	0.0	42.0	2.0	100.0	9.0	5.0	17.0	Twenterand	Overijssel	33939.0	319.0	Big
1442	GM1700	2016JJ00	49.0	14.0	55.0	0.0	0.0	1.0	19.0	7.0	63.0	26.0	5.0	23.0	21.0	22.0	0.0	36.0	0.0	89.0	4.0	2.0	9.0	Twenterand	Overijssel	33939.0	319.0	Big
1443	GM1700	2017JJ00	20.0	10.0	72.0	0.0	0.0	6.0	22.0	4.0	64.0	22.0	4.0	28.0	42.0	28.0	2.0	46.0	4.0	138.0	12.0	2.0	12.0	Twenterand	Overijssel	33939.0	319.0	Big
1444	GM1701	2014JJ00	32.0	8.0	84.0	0.0	0.0	2.0	38.0	8.0	18.0	22.0	3.0	24.0	16.0	2.0	2.0	45.0	1.0	78.0	1.0	3.0	6.0	Westerveld	Drenthe	18902.0	69.0	Small
1445	GM1701	2015JJ00	51.0	16.0	63.0	0.0	0.0	0.0	23.0	6.0	20.0	20.0	1.0	11.0	18.0	2.0	0.0	40.0	0.0	49.0	2.0	1.0	10.0	Westerveld	Drenthe	18902.0	69.0	Small
1446	GM1701	2016JJ00	31.0	15.0	37.0	0.0	0.0	2.0	17.0	0.0	16.0	15.0	3.0	24.0	18.0	3.0	0.0	20.0	0.0	49.0	0.0	0.0	6.0	Westerveld	Drenthe	18902.0	69.0	Small
1447	GM1701	2017JJ00	40.0	6.0	38.0	0.0	0.0	2.0	14.0	6.0	4.0	2.0	2.0	18.0	4.0	4.0	0.0	24.0	0.0	26.0	4.0	0.0	0.0	Westerveld	Drenthe	18902.0	69.0	Small
1448	GM1702	2014JJ00	20.0	2.0	26.0	0.0	0.0	1.0	16.0	0.0	26.0	26.0	7.0	10.0	19.0	1.0	1.0	10.0	0.0	32.0	0.0	4.0	3.0	Sint Anthonis	North Brabant	11696.0	119.0	Small
1449	GM1702	2015JJ00	23.0	3.0	19.0	0.0	0.0	1.0	12.0	0.0	12.0	16.0	0.0	5.0	21.0	3.0	0.0	6.0	1.0	16.0	2.0	3.0	3.0	Sint Anthonis	North Brabant	11696.0	119.0	Small
1450	GM1702	2016JJ00	11.0	1.0	13.0	0.0	0.0	0.0	12.0	1.0	10.0	8.0	6.0	17.0	18.0	3.0	0.0	1.0	0.0	34.0	0.0	2.0	9.0	Sint Anthonis	North Brabant	11696.0	119.0	Small
1451	GM1702	2017JJ00	16.0	4.0	14.0	0.0	0.0	0.0	8.0	0.0	12.0	16.0	2.0	10.0	2.0	0.0	0.0	4.0	2.0	16.0	0.0	2.0	2.0	Sint Anthonis	North Brabant	11696.0	119.0	Small
1452	GM1705	2014JJ00	53.0	23.0	115.0	1.0	0.0	3.0	63.0	7.0	149.0	115.0	25.0	73.0	31.0	19.0	1.0	48.0	4.0	196.0	7.0	16.0	12.0	Lingewaard	Gelderland	45814.0	735.0	Big
1453	GM1705	2015JJ00	55.0	23.0	128.0	1.0	2.0	4.0	61.0	3.0	100.0	76.0	29.0	40.0	34.0	12.0	1.0	60.0	7.0	186.0	3.0	15.0	11.0	Lingewaard	Gelderland	45814.0	735.0	Big
1454	GM1705	2016JJ00	89.0	32.0	102.0	0.0	0.0	5.0	36.0	8.0	97.0	104.0	11.0	21.0	32.0	14.0	0.0	64.0	2.0	187.0	7.0	9.0	8.0	Lingewaard	Gelderland	45814.0	735.0	Big
1455	GM1705	2017JJ00	68.0	50.0	122.0	0.0	0.0	2.0	54.0	18.0	116.0	96.0	10.0	36.0	14.0	10.0	2.0	66.0	2.0	136.0	8.0	4.0	24.0	Lingewaard	Gelderland	45814.0	735.0	Big
1456	GM1706	2014JJ00	68.0	19.0	84.0	1.0	0.0	4.0	34.0	5.0	101.0	48.0	12.0	35.0	23.0	11.0	4.0	47.0	3.0	85.0	3.0	14.0	11.0	Cranendonck	North Brabant	20388.0	267.0	Small
1457	GM1706	2015JJ00	30.0	14.0	64.0	1.0	1.0	6.0	28.0	2.0	87.0	47.0	25.0	24.0	18.0	19.0	1.0	33.0	3.0	80.0	6.0	8.0	8.0	Cranendonck	North Brabant	20388.0	267.0	Small
1458	GM1706	2016JJ00	39.0	22.0	89.0	0.0	1.0	6.0	31.0	4.0	98.0	38.0	12.0	17.0	35.0	22.0	0.0	56.0	2.0	76.0	7.0	8.0	9.0	Cranendonck	North Brabant	20388.0	267.0	Small
1459	GM1706	2017JJ00	28.0	6.0	82.0	0.0	0.0	0.0	38.0	0.0	86.0	34.0	18.0	28.0	12.0	12.0	4.0	42.0	2.0	62.0	6.0	6.0	6.0	Cranendonck	North Brabant	20388.0	267.0	Small
1460	GM1708	2014JJ00	64.0	17.0	172.0	1.0	1.0	2.0	56.0	9.0	128.0	53.0	10.0	59.0	44.0	19.0	1.0	104.0	12.0	262.0	5.0	22.0	13.0	Steenwijkerland	Overijssel	43372.0	150.0	Big
1461	GM1708	2015JJ00	78.0	18.0	198.0	0.0	1.0	4.0	70.0	4.0	128.0	69.0	10.0	40.0	41.0	21.0	2.0	120.0	8.0	225.0	7.0	15.0	15.0	Steenwijkerland	Overijssel	43372.0	150.0	Big
1462	GM1708	2016JJ00	81.0	17.0	188.0	1.0	3.0	6.0	66.0	7.0	135.0	44.0	7.0	47.0	38.0	19.0	2.0	111.0	11.0	242.0	4.0	14.0	17.0	Steenwijkerland	Overijssel	43372.0	150.0	Big
1463	GM1708	2017JJ00	46.0	12.0	142.0	0.0	0.0	4.0	72.0	10.0	74.0	36.0	10.0	34.0	32.0	18.0	4.0	68.0	2.0	160.0	0.0	22.0	28.0	Steenwijkerland	Overijssel	43372.0	150.0	Big
1464	GM1709	2014JJ00	116.0	36.0	121.0	2.0	3.0	3.0	49.0	5.0	193.0	276.0	28.0	59.0	55.0	31.0	1.0	65.0	7.0	205.0	12.0	17.0	9.0	Moerdijk	North Brabant	36775.0	229.0	Big
1465	GM1709	2015JJ00	159.0	43.0	119.0	1.0	1.0	0.0	46.0	4.0	103.0	250.0	19.0	68.0	33.0	17.0	2.0	70.0	3.0	176.0	4.0	15.0	8.0	Moerdijk	North Brabant	36775.0	229.0	Big
1466	GM1709	2016JJ00	71.0	33.0	98.0	2.0	1.0	3.0	51.0	13.0	107.0	254.0	22.0	38.0	29.0	23.0	1.0	43.0	4.0	189.0	3.0	5.0	6.0	Moerdijk	North Brabant	36775.0	229.0	Big
1467	GM1709	2017JJ00	70.0	40.0	94.0	0.0	2.0	2.0	52.0	2.0	94.0	170.0	24.0	62.0	46.0	28.0	2.0	40.0	2.0	132.0	6.0	8.0	4.0	Moerdijk	North Brabant	36775.0	229.0	Big
1468	GM1711	2014JJ00	87.0	37.0	119.0	5.0	4.0	6.0	47.0	12.0	121.0	108.0	38.0	48.0	36.0	13.0	1.0	66.0	6.0	181.0	9.0	35.0	11.0	Echt-Susteren	Limburg	31940.0	312.0	Big
1469	GM1711	2015JJ00	99.0	42.0	108.0	2.0	2.0	7.0	38.0	11.0	138.0	86.0	40.0	41.0	42.0	23.0	1.0	66.0	4.0	148.0	8.0	23.0	6.0	Echt-Susteren	Limburg	31940.0	312.0	Big
1470	GM1711	2016JJ00	58.0	27.0	114.0	1.0	2.0	3.0	41.0	13.0	130.0	72.0	32.0	36.0	34.0	19.0	3.0	72.0	1.0	118.0	9.0	10.0	9.0	Echt-Susteren	Limburg	31940.0	312.0	Big
1471	GM1711	2017JJ00	48.0	20.0	124.0	4.0	2.0	6.0	42.0	8.0	70.0	56.0	10.0	36.0	24.0	26.0	2.0	74.0	8.0	96.0	6.0	16.0	12.0	Echt-Susteren	Limburg	31940.0	312.0	Big
1472	GM1714	2014JJ00	31.0	12.0	98.0	1.0	0.0	4.0	44.0	14.0	46.0	39.0	5.0	36.0	8.0	15.0	2.0	50.0	4.0	130.0	8.0	12.0	12.0	Sluis	Zeeland	23795.0	85.0	Small
1473	GM1714	2015JJ00	33.0	9.0	79.0	1.0	0.0	4.0	33.0	3.0	41.0	31.0	2.0	28.0	12.0	16.0	2.0	45.0	1.0	116.0	5.0	10.0	4.0	Sluis	Zeeland	23795.0	85.0	Small
1474	GM1714	2016JJ00	32.0	9.0	77.0	2.0	1.0	2.0	39.0	4.0	42.0	28.0	3.0	29.0	7.0	15.0	2.0	37.0	1.0	89.0	3.0	8.0	14.0	Sluis	Zeeland	23795.0	85.0	Small
1475	GM1714	2017JJ00	30.0	6.0	74.0	2.0	0.0	4.0	28.0	4.0	14.0	22.0	6.0	24.0	14.0	20.0	0.0	44.0	2.0	68.0	8.0	2.0	10.0	Sluis	Zeeland	23795.0	85.0	Small
1476	GM1719	2014JJ00	62.0	29.0	60.0	0.0	1.0	0.0	23.0	3.0	47.0	139.0	22.0	24.0	27.0	6.0	0.0	34.0	3.0	122.0	2.0	8.0	4.0	Drimmelen	North Brabant	26705.0	277.0	Big
1477	GM1719	2015JJ00	81.0	34.0	58.0	1.0	0.0	4.0	27.0	5.0	61.0	131.0	16.0	34.0	30.0	10.0	0.0	26.0	5.0	111.0	0.0	9.0	5.0	Drimmelen	North Brabant	26705.0	277.0	Big
1478	GM1719	2016JJ00	27.0	21.0	49.0	0.0	0.0	0.0	21.0	1.0	51.0	98.0	17.0	18.0	29.0	12.0	0.0	27.0	1.0	95.0	2.0	6.0	8.0	Drimmelen	North Brabant	26705.0	277.0	Big
1479	GM1719	2017JJ00	36.0	12.0	40.0	2.0	0.0	4.0	8.0	4.0	60.0	84.0	18.0	20.0	40.0	22.0	0.0	28.0	4.0	106.0	4.0	0.0	2.0	Drimmelen	North Brabant	26705.0	277.0	Big
1480	GM1721	2014JJ00	80.0	22.0	62.0	1.0	0.0	2.0	24.0	5.0	178.0	113.0	19.0	40.0	65.0	10.0	0.0	34.0	4.0	134.0	9.0	14.0	9.0	Bernheze	North Brabant	29703.0	332.0	Big
1481	GM1721	2015JJ00	62.0	16.0	84.0	0.0	2.0	2.0	29.0	7.0	124.0	73.0	28.0	42.0	99.0	13.0	0.0	43.0	12.0	117.0	6.0	11.0	2.0	Bernheze	North Brabant	29703.0	332.0	Big
1482	GM1721	2016JJ00	46.0	11.0	77.0	0.0	2.0	5.0	32.0	3.0	121.0	59.0	30.0	33.0	46.0	10.0	2.0	37.0	8.0	119.0	8.0	5.0	3.0	Bernheze	North Brabant	29703.0	332.0	Big
1483	GM1721	2017JJ00	62.0	6.0	66.0	0.0	4.0	0.0	20.0	4.0	94.0	52.0	24.0	22.0	42.0	8.0	4.0	32.0	14.0	76.0	8.0	10.0	8.0	Bernheze	North Brabant	29703.0	332.0	Big
1484	GM1722	2014JJ00	9.0	1.0	24.0	0.0	0.0	2.0	9.0	1.0	6.0	8.0	3.0	9.0	4.0	1.0	0.0	15.0	0.0	37.0	1.0	0.0	1.0	Ferwerderadiel	Friesland	8771.0	90.0	Small
1485	GM1722	2015JJ00	9.0	1.0	13.0	0.0	0.0	0.0	6.0	0.0	4.0	6.0	2.0	5.0	2.0	1.0	1.0	7.0	0.0	35.0	0.0	0.0	2.0	Ferwerderadiel	Friesland	8771.0	90.0	Small
1486	GM1722	2016JJ00	8.0	1.0	10.0	0.0	0.0	1.0	4.0	1.0	15.0	1.0	3.0	3.0	9.0	0.0	0.0	6.0	0.0	40.0	0.0	0.0	1.0	Ferwerderadiel	Friesland	8771.0	90.0	Small
1487	GM1722	2017JJ00	4.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	2.0	2.0	2.0	2.0	0.0	12.0	2.0	28.0	2.0	0.0	0.0	Ferwerderadiel	Friesland	8771.0	90.0	Small
1488	GM1723	2014JJ00	51.0	32.0	20.0	0.0	0.0	0.0	8.0	0.0	26.0	24.0	5.0	27.0	32.0	4.0	0.0	11.0	1.0	27.0	1.0	7.0	4.0	Alphen-Chaam	North Brabant	9712.0	102.0	Small
1489	GM1723	2015JJ00	35.0	9.0	20.0	1.0	0.0	0.0	12.0	3.0	34.0	53.0	5.0	20.0	60.0	3.0	1.0	8.0	0.0	34.0	3.0	5.0	3.0	Alphen-Chaam	North Brabant	9712.0	102.0	Small
1490	GM1723	2016JJ00	27.0	7.0	23.0	0.0	0.0	2.0	11.0	1.0	15.0	14.0	4.0	16.0	20.0	5.0	0.0	12.0	0.0	35.0	1.0	6.0	3.0	Alphen-Chaam	North Brabant	9712.0	102.0	Small
1491	GM1723	2017JJ00	18.0	12.0	18.0	0.0	0.0	0.0	6.0	0.0	6.0	16.0	6.0	16.0	38.0	2.0	0.0	12.0	0.0	40.0	2.0	2.0	0.0	Alphen-Chaam	North Brabant	9712.0	102.0	Small
1492	GM1724	2014JJ00	34.0	16.0	50.0	0.0	0.0	0.0	23.0	3.0	61.0	50.0	13.0	19.0	27.0	5.0	1.0	26.0	1.0	76.0	1.0	7.0	4.0	Bergeijk	North Brabant	18250.0	179.0	Small
1493	GM1724	2015JJ00	31.0	14.0	44.0	0.0	0.0	0.0	19.0	7.0	50.0	32.0	15.0	22.0	33.0	12.0	0.0	24.0	1.0	61.0	3.0	10.0	4.0	Bergeijk	North Brabant	18250.0	179.0	Small
1494	GM1724	2016JJ00	40.0	8.0	27.0	0.0	0.0	0.0	14.0	2.0	56.0	36.0	26.0	22.0	24.0	9.0	0.0	13.0	0.0	43.0	0.0	8.0	6.0	Bergeijk	North Brabant	18250.0	179.0	Small
1495	GM1724	2017JJ00	34.0	14.0	58.0	0.0	2.0	0.0	26.0	2.0	50.0	40.0	16.0	8.0	16.0	8.0	0.0	30.0	2.0	42.0	0.0	6.0	10.0	Bergeijk	North Brabant	18250.0	179.0	Small
1496	GM1728	2014JJ00	36.0	14.0	53.0	0.0	0.0	2.0	27.0	3.0	75.0	45.0	13.0	25.0	24.0	9.0	0.0	24.0	2.0	106.0	1.0	10.0	9.0	Bladel	North Brabant	19825.0	260.0	Small
1497	GM1728	2015JJ00	43.0	11.0	56.0	2.0	3.0	1.0	23.0	8.0	85.0	27.0	9.0	25.0	64.0	12.0	1.0	33.0	0.0	103.0	4.0	10.0	8.0	Bladel	North Brabant	19825.0	260.0	Small
1498	GM1728	2016JJ00	30.0	5.0	59.0	0.0	0.0	2.0	19.0	3.0	80.0	33.0	13.0	23.0	43.0	17.0	0.0	36.0	4.0	110.0	2.0	5.0	7.0	Bladel	North Brabant	19825.0	260.0	Small
1499	GM1728	2017JJ00	28.0	2.0	42.0	0.0	0.0	0.0	20.0	2.0	52.0	38.0	8.0	32.0	28.0	22.0	0.0	22.0	0.0	70.0	10.0	2.0	4.0	Bladel	North Brabant	19825.0	260.0	Small
1500	GM1729	2014JJ00	28.0	14.0	42.0	2.0	1.0	2.0	15.0	3.0	33.0	42.0	16.0	49.0	28.0	2.0	0.0	25.0	2.0	52.0	1.0	5.0	4.0	Gulpen-Wittem	Limburg	14492.0	198.0	Small
1501	GM1729	2015JJ00	30.0	23.0	23.0	0.0	0.0	0.0	7.0	3.0	43.0	36.0	35.0	25.0	14.0	3.0	1.0	16.0	0.0	47.0	3.0	6.0	5.0	Gulpen-Wittem	Limburg	14492.0	198.0	Small
1502	GM1729	2016JJ00	30.0	7.0	31.0	0.0	0.0	2.0	14.0	1.0	53.0	51.0	17.0	22.0	61.0	2.0	0.0	17.0	0.0	52.0	1.0	3.0	3.0	Gulpen-Wittem	Limburg	14492.0	198.0	Small
1503	GM1729	2017JJ00	30.0	16.0	16.0	2.0	0.0	0.0	4.0	0.0	32.0	58.0	16.0	38.0	20.0	0.0	2.0	10.0	2.0	54.0	2.0	6.0	0.0	Gulpen-Wittem	Limburg	14492.0	198.0	Small
1504	GM1730	2014JJ00	70.0	23.0	94.0	0.0	2.0	3.0	43.0	5.0	74.0	31.0	4.0	33.0	22.0	3.0	0.0	48.0	3.0	168.0	0.0	10.0	4.0	Tynaarlo	Drenthe	32506.0	225.0	Big
1505	GM1730	2015JJ00	65.0	20.0	96.0	0.0	0.0	8.0	35.0	7.0	50.0	26.0	2.0	26.0	13.0	5.0	0.0	60.0	1.0	148.0	2.0	8.0	14.0	Tynaarlo	Drenthe	32506.0	225.0	Big
1506	GM1730	2016JJ00	67.0	12.0	81.0	0.0	1.0	4.0	31.0	7.0	44.0	33.0	5.0	18.0	24.0	6.0	2.0	49.0	1.0	108.0	2.0	3.0	15.0	Tynaarlo	Drenthe	32506.0	225.0	Big
1507	GM1730	2017JJ00	50.0	12.0	60.0	0.0	0.0	0.0	16.0	8.0	36.0	18.0	2.0	24.0	6.0	12.0	2.0	44.0	0.0	132.0	2.0	10.0	16.0	Tynaarlo	Drenthe	32506.0	225.0	Big
1508	GM1731	2014JJ00	76.0	18.0	121.0	1.0	0.0	3.0	51.0	9.0	138.0	26.0	2.0	34.0	54.0	19.0	3.0	69.0	1.0	191.0	2.0	5.0	13.0	Midden-Drenthe	Drenthe	33368.0	98.0	Big
1509	GM1731	2015JJ00	69.0	12.0	112.0	2.0	2.0	4.0	50.0	17.0	112.0	26.0	8.0	21.0	27.0	5.0	1.0	61.0	1.0	139.0	4.0	7.0	12.0	Midden-Drenthe	Drenthe	33368.0	98.0	Big
1510	GM1731	2016JJ00	79.0	18.0	115.0	0.0	1.0	3.0	47.0	9.0	52.0	31.0	6.0	33.0	26.0	15.0	0.0	63.0	5.0	138.0	2.0	4.0	13.0	Midden-Drenthe	Drenthe	33368.0	98.0	Big
1511	GM1731	2017JJ00	54.0	12.0	98.0	0.0	0.0	6.0	44.0	12.0	32.0	6.0	4.0	24.0	22.0	6.0	0.0	54.0	0.0	120.0	0.0	2.0	8.0	Midden-Drenthe	Drenthe	33368.0	98.0	Big
1512	GM1734	2014JJ00	94.0	30.0	130.0	1.0	0.0	2.0	43.0	14.0	149.0	153.0	47.0	57.0	24.0	17.0	2.0	73.0	14.0	192.0	6.0	13.0	12.0	Overbetuwe	Gelderland	46653.0	423.0	Big
1513	GM1734	2015JJ00	68.0	30.0	131.0	5.0	0.0	2.0	49.0	13.0	161.0	110.0	27.0	63.0	37.0	18.0	0.0	72.0	10.0	194.0	5.0	13.0	18.0	Overbetuwe	Gelderland	46653.0	423.0	Big
1514	GM1734	2016JJ00	81.0	42.0	141.0	4.0	0.0	2.0	48.0	18.0	127.0	176.0	39.0	57.0	30.0	16.0	1.0	90.0	3.0	190.0	16.0	16.0	17.0	Overbetuwe	Gelderland	46653.0	423.0	Big
1515	GM1734	2017JJ00	48.0	24.0	134.0	0.0	0.0	0.0	50.0	6.0	118.0	144.0	14.0	42.0	32.0	8.0	0.0	74.0	10.0	190.0	14.0	6.0	30.0	Overbetuwe	Gelderland	46653.0	423.0	Big
1516	GM1735	2014JJ00	59.0	13.0	93.0	0.0	1.0	2.0	21.0	4.0	141.0	38.0	5.0	40.0	40.0	5.0	0.0	67.0	5.0	167.0	4.0	13.0	9.0	Hof van Twente	Overijssel	34987.0	167.0	Big
1517	GM1735	2015JJ00	67.0	22.0	73.0	1.0	2.0	6.0	13.0	1.0	135.0	23.0	4.0	27.0	41.0	13.0	2.0	57.0	3.0	158.0	9.0	11.0	9.0	Hof van Twente	Overijssel	34987.0	167.0	Big
1518	GM1735	2016JJ00	61.0	20.0	91.0	5.0	0.0	3.0	27.0	9.0	107.0	42.0	6.0	28.0	41.0	12.0	1.0	63.0	1.0	106.0	9.0	12.0	11.0	Hof van Twente	Overijssel	34987.0	167.0	Big
1519	GM1735	2017JJ00	44.0	10.0	78.0	0.0	0.0	6.0	14.0	4.0	144.0	32.0	2.0	22.0	16.0	8.0	2.0	62.0	2.0	98.0	4.0	10.0	6.0	Hof van Twente	Overijssel	34987.0	167.0	Big
1520	GM1740	2014JJ00	51.0	19.0	50.0	1.0	2.0	0.0	14.0	3.0	58.0	49.0	35.0	14.0	17.0	12.0	0.0	35.0	1.0	86.0	2.0	1.0	4.0	Neder-Betuwe	Gelderland	22591.0	373.0	Small
1521	GM1740	2015JJ00	32.0	21.0	55.0	1.0	0.0	0.0	23.0	9.0	67.0	58.0	22.0	16.0	25.0	7.0	1.0	29.0	3.0	125.0	2.0	3.0	13.0	Neder-Betuwe	Gelderland	22591.0	373.0	Small
1522	GM1740	2016JJ00	32.0	16.0	65.0	0.0	1.0	1.0	30.0	9.0	36.0	44.0	24.0	35.0	28.0	17.0	1.0	35.0	0.0	80.0	12.0	3.0	7.0	Neder-Betuwe	Gelderland	22591.0	373.0	Small
1523	GM1740	2017JJ00	18.0	14.0	76.0	0.0	0.0	0.0	22.0	0.0	10.0	66.0	2.0	14.0	12.0	12.0	0.0	46.0	8.0	90.0	10.0	2.0	10.0	Neder-Betuwe	Gelderland	22591.0	373.0	Small
