Perioden;Crimes;Municipality;CrimeType
2014JJ00;23;West Maas en Waal;mistreatment
2015JJ00;16;West Maas en Waal;mistreatment
2016JJ00;20;West Maas en Waal;mistreatment
2014JJ00;45;Westerveld;mistreatment
2015JJ00;40;Westerveld;mistreatment
2016JJ00;20;Westerveld;mistreatment
2014JJ00;25;Westervoort;mistreatment
2015JJ00;30;Westervoort;mistreatment
2016JJ00;30;Westervoort;mistreatment
2014JJ00;209;Westland;mistreatment
2015JJ00;187;Westland;mistreatment
2016JJ00;173;Westland;mistreatment
2014JJ00;46;Weststellingwerf;mistreatment
2015JJ00;50;Weststellingwerf;mistreatment
2016JJ00;57;Weststellingwerf;mistreatment
2014JJ00;24;Westvoorne;mistreatment
2015JJ00;21;Westvoorne;mistreatment
2016JJ00;24;Westvoorne;mistreatment
2014JJ00;16;Wierden;mistreatment
2015JJ00;17;Wierden;mistreatment
2016JJ00;16;Wierden;mistreatment
2014JJ00;73;Wijchen;mistreatment
2015JJ00;84;Wijchen;mistreatment
2016JJ00;52;Wijchen;mistreatment
2014JJ00;24;Wijdemeren;mistreatment
2015JJ00;39;Wijdemeren;mistreatment
2016JJ00;30;Wijdemeren;mistreatment
2014JJ00;20;Wijk bij Duurstede;mistreatment
2015JJ00;24;Wijk bij Duurstede;mistreatment
2016JJ00;16;Wijk bij Duurstede;mistreatment
2014JJ00;15;Winsum;mistreatment
2015JJ00;13;Winsum;mistreatment
2016JJ00;15;Winsum;mistreatment
2014JJ00;75;Winterswijk;mistreatment
2015JJ00;76;Winterswijk;mistreatment
2016JJ00;84;Winterswijk;mistreatment
2014JJ00;43;Woensdrecht;mistreatment
2015JJ00;54;Woensdrecht;mistreatment
2016JJ00;35;Woensdrecht;mistreatment
2014JJ00;81;Woerden;mistreatment
2015JJ00;60;Woerden;mistreatment
2016JJ00;79;Woerden;mistreatment
2014JJ00;23;De Wolden;mistreatment
2015JJ00;12;De Wolden;mistreatment
2016JJ00;28;De Wolden;mistreatment
2014JJ00;18;Wormerland;mistreatment
2015JJ00;31;Wormerland;mistreatment
2016JJ00;19;Wormerland;mistreatment
2014JJ00;17;Woudenberg;mistreatment
2015JJ00;11;Woudenberg;mistreatment
2016JJ00;12;Woudenberg;mistreatment
2014JJ00;15;Woudrichem;mistreatment
2015JJ00;19;Woudrichem;mistreatment
2016JJ00;21;Woudrichem;mistreatment
2014JJ00;558;Zaanstad;mistreatment
2015JJ00;493;Zaanstad;mistreatment
2016JJ00;442;Zaanstad;mistreatment
2014JJ00;77;Zaltbommel;mistreatment
2015JJ00;75;Zaltbommel;mistreatment
2016JJ00;39;Zaltbommel;mistreatment
2014JJ00;59;Zandvoort;mistreatment
2015JJ00;79;Zandvoort;mistreatment
2016JJ00;70;Zandvoort;mistreatment
2014JJ00;14;Zederik;mistreatment
2015JJ00;13;Zederik;mistreatment
2016JJ00;10;Zederik;mistreatment
2014JJ00;14;Zeevang;mistreatment
2015JJ00;15;Zeevang;mistreatment
2016JJ00;;Zeevang;mistreatment
2014JJ00;45;Zeewolde;mistreatment
2015JJ00;35;Zeewolde;mistreatment
2016JJ00;49;Zeewolde;mistreatment
2014JJ00;179;Zeist;mistreatment
2015JJ00;213;Zeist;mistreatment
2016JJ00;170;Zeist;mistreatment
2014JJ00;62;Zevenaar;mistreatment
2015JJ00;54;Zevenaar;mistreatment
2016JJ00;41;Zevenaar;mistreatment
2014JJ00;435;Zoetermeer;mistreatment
2015JJ00;397;Zoetermeer;mistreatment
2016JJ00;366;Zoetermeer;mistreatment
2014JJ00;11;Zoeterwoude;mistreatment
2015JJ00;10;Zoeterwoude;mistreatment
2016JJ00;13;Zoeterwoude;mistreatment
2014JJ00;5;Zuidhorn;mistreatment
2015JJ00;17;Zuidhorn;mistreatment
2016JJ00;13;Zuidhorn;mistreatment
2014JJ00;73;Zuidplas;mistreatment
2015JJ00;70;Zuidplas;mistreatment
2016JJ00;62;Zuidplas;mistreatment
2014JJ00;30;Zundert;mistreatment
2015JJ00;28;Zundert;mistreatment
2016JJ00;43;Zundert;mistreatment
2014JJ00;152;Zutphen;mistreatment
2015JJ00;157;Zutphen;mistreatment
2016JJ00;170;Zutphen;mistreatment
2014JJ00;37;Zwartewaterland;mistreatment
2015JJ00;37;Zwartewaterland;mistreatment
2016JJ00;24;Zwartewaterland;mistreatment
2014JJ00;97;Zwijndrecht;mistreatment
2015JJ00;92;Zwijndrecht;mistreatment
2016JJ00;93;Zwijndrecht;mistreatment
2014JJ00;406;Zwolle;mistreatment
2015JJ00;411;Zwolle;mistreatment
2016JJ00;384;Zwolle;mistreatment
2014JJ00;;Niet te koppelen aan een gemeente;mistreatment
2015JJ00;;Niet te koppelen aan een gemeente;mistreatment
2016JJ00;0;Niet te koppelen aan een gemeente;mistreatment
2014JJ00;1;Aa en Hunze;Overt violence (person)
2015JJ00;0;Aa en Hunze;Overt violence (person)
2016JJ00;0;Aa en Hunze;Overt violence (person)
2014JJ00;1;Aalburg;Overt violence (person)
2015JJ00;1;Aalburg;Overt violence (person)
2016JJ00;0;Aalburg;Overt violence (person)
2014JJ00;5;Aalsmeer;Overt violence (person)
2015JJ00;3;Aalsmeer;Overt violence (person)
2016JJ00;1;Aalsmeer;Overt violence (person)
2014JJ00;1;Aalten;Overt violence (person)
2015JJ00;1;Aalten;Overt violence (person)
2016JJ00;3;Aalten;Overt violence (person)
2014JJ00;1;Achtkarspelen;Overt violence (person)
2015JJ00;1;Achtkarspelen;Overt violence (person)
2016JJ00;2;Achtkarspelen;Overt violence (person)
2014JJ00;10;Alblasserdam;Overt violence (person)
2015JJ00;11;Alblasserdam;Overt violence (person)
2016JJ00;10;Alblasserdam;Overt violence (person)
2014JJ00;5;Albrandswaard;Overt violence (person)
2015JJ00;3;Albrandswaard;Overt violence (person)
2016JJ00;5;Albrandswaard;Overt violence (person)
2014JJ00;35;Alkmaar;Overt violence (person)
2015JJ00;23;Alkmaar;Overt violence (person)
2016JJ00;34;Alkmaar;Overt violence (person)
2014JJ00;10;Almelo;Overt violence (person)
2015JJ00;12;Almelo;Overt violence (person)
2016JJ00;17;Almelo;Overt violence (person)
2014JJ00;55;Almere;Overt violence (person)
2015JJ00;54;Almere;Overt violence (person)
2016JJ00;51;Almere;Overt violence (person)
2014JJ00;23;Alphen aan den Rijn;Overt violence (person)
2015JJ00;10;Alphen aan den Rijn;Overt violence (person)
2016JJ00;13;Alphen aan den Rijn;Overt violence (person)
2014JJ00;1;Alphen-Chaam;Overt violence (person)
2015JJ00;0;Alphen-Chaam;Overt violence (person)
2016JJ00;0;Alphen-Chaam;Overt violence (person)
2014JJ00;0;Ameland;Overt violence (person)
2015JJ00;1;Ameland;Overt violence (person)
2016JJ00;0;Ameland;Overt violence (person)
2014JJ00;45;Amersfoort;Overt violence (person)
2015JJ00;54;Amersfoort;Overt violence (person)
2016JJ00;47;Amersfoort;Overt violence (person)
2014JJ00;16;Amstelveen;Overt violence (person)
2015JJ00;12;Amstelveen;Overt violence (person)
2016JJ00;10;Amstelveen;Overt violence (person)
2014JJ00;294;Amsterdam;Overt violence (person)
2015JJ00;239;Amsterdam;Overt violence (person)
2016JJ00;272;Amsterdam;Overt violence (person)
2014JJ00;40;Apeldoorn;Overt violence (person)
2015JJ00;30;Apeldoorn;Overt violence (person)
2016JJ00;26;Apeldoorn;Overt violence (person)
2014JJ00;4;Appingedam;Overt violence (person)
2015JJ00;1;Appingedam;Overt violence (person)
2016JJ00;0;Appingedam;Overt violence (person)
2014JJ00;103;Arnhem;Overt violence (person)
2015JJ00;82;Arnhem;Overt violence (person)
2016JJ00;95;Arnhem;Overt violence (person)
2014JJ00;14;Assen;Overt violence (person)
2015JJ00;17;Assen;Overt violence (person)
2016JJ00;27;Assen;Overt violence (person)
2014JJ00;6;Asten;Overt violence (person)
2015JJ00;3;Asten;Overt violence (person)
2016JJ00;2;Asten;Overt violence (person)
2014JJ00;0;Baarle-Nassau;Overt violence (person)
2015JJ00;0;Baarle-Nassau;Overt violence (person)
2016JJ00;0;Baarle-Nassau;Overt violence (person)
2014JJ00;7;Baarn;Overt violence (person)
2015JJ00;7;Baarn;Overt violence (person)
2016JJ00;11;Baarn;Overt violence (person)
2014JJ00;10;Barendrecht;Overt violence (person)
2015JJ00;13;Barendrecht;Overt violence (person)
2016JJ00;5;Barendrecht;Overt violence (person)
2014JJ00;5;Barneveld;Overt violence (person)
2015JJ00;8;Barneveld;Overt violence (person)
2016JJ00;8;Barneveld;Overt violence (person)
2014JJ00;0;Bedum;Overt violence (person)
2015JJ00;0;Bedum;Overt violence (person)
2016JJ00;0;Bedum;Overt violence (person)
2014JJ00;4;Beek (L.);Overt violence (person)
2015JJ00;1;Beek (L.);Overt violence (person)
2016JJ00;11;Beek (L.);Overt violence (person)
2014JJ00;2;Beemster;Overt violence (person)
2015JJ00;0;Beemster;Overt violence (person)
2016JJ00;0;Beemster;Overt violence (person)
2014JJ00;2;Beesel;Overt violence (person)
2015JJ00;2;Beesel;Overt violence (person)
2016JJ00;0;Beesel;Overt violence (person)
2014JJ00;0;Bellingwedde;Overt violence (person)
2015JJ00;2;Bellingwedde;Overt violence (person)
2016JJ00;0;Bellingwedde;Overt violence (person)
2014JJ00;;Berg en Dal;Overt violence (person)
2015JJ00;;Berg en Dal;Overt violence (person)
2016JJ00;9;Berg en Dal;Overt violence (person)
2014JJ00;;Bergambacht;Overt violence (person)
2015JJ00;;Bergambacht;Overt violence (person)
2016JJ00;;Bergambacht;Overt violence (person)
2014JJ00;1;Bergeijk;Overt violence (person)
2015JJ00;1;Bergeijk;Overt violence (person)
2016JJ00;0;Bergeijk;Overt violence (person)
2014JJ00;1;Bergen (L.);Overt violence (person)
2015JJ00;1;Bergen (L.);Overt violence (person)
2016JJ00;2;Bergen (L.);Overt violence (person)
2014JJ00;10;Bergen (NH.);Overt violence (person)
2015JJ00;2;Bergen (NH.);Overt violence (person)
2016JJ00;4;Bergen (NH.);Overt violence (person)
2014JJ00;12;Bergen op Zoom;Overt violence (person)
2015JJ00;13;Bergen op Zoom;Overt violence (person)
2016JJ00;15;Bergen op Zoom;Overt violence (person)
2014JJ00;3;Berkelland;Overt violence (person)
2015JJ00;1;Berkelland;Overt violence (person)
2016JJ00;2;Berkelland;Overt violence (person)
2014JJ00;4;Bernheze;Overt violence (person)
2015JJ00;12;Bernheze;Overt violence (person)
2016JJ00;8;Bernheze;Overt violence (person)
2014JJ00;;Bernisse;Overt violence (person)
2015JJ00;;Bernisse;Overt violence (person)
2016JJ00;;Bernisse;Overt violence (person)
2014JJ00;9;Best;Overt violence (person)
2015JJ00;6;Best;Overt violence (person)
2016JJ00;6;Best;Overt violence (person)
2014JJ00;2;Beuningen;Overt violence (person)
2015JJ00;1;Beuningen;Overt violence (person)
2016JJ00;1;Beuningen;Overt violence (person)
2014JJ00;14;Beverwijk;Overt violence (person)
2015JJ00;11;Beverwijk;Overt violence (person)
2016JJ00;10;Beverwijk;Overt violence (person)
2014JJ00;0;het Bildt;Overt violence (person)
2015JJ00;0;het Bildt;Overt violence (person)
2016JJ00;0;het Bildt;Overt violence (person)
2014JJ00;2;De Bilt;Overt violence (person)
2015JJ00;8;De Bilt;Overt violence (person)
2016JJ00;5;De Bilt;Overt violence (person)
2014JJ00;1;Binnenmaas;Overt violence (person)
2015JJ00;6;Binnenmaas;Overt violence (person)
2016JJ00;4;Binnenmaas;Overt violence (person)
2014JJ00;2;Bladel;Overt violence (person)
2015JJ00;0;Bladel;Overt violence (person)
2016JJ00;4;Bladel;Overt violence (person)
2014JJ00;1;Blaricum;Overt violence (person)
2015JJ00;2;Blaricum;Overt violence (person)
2016JJ00;1;Blaricum;Overt violence (person)
2014JJ00;6;Bloemendaal;Overt violence (person)
2015JJ00;3;Bloemendaal;Overt violence (person)
2016JJ00;7;Bloemendaal;Overt violence (person)
2014JJ00;;Boarnsterhim;Overt violence (person)
2015JJ00;;Boarnsterhim;Overt violence (person)
2016JJ00;;Boarnsterhim;Overt violence (person)
2014JJ00;1;Bodegraven-Reeuwijk;Overt violence (person)
2015JJ00;4;Bodegraven-Reeuwijk;Overt violence (person)
2016JJ00;2;Bodegraven-Reeuwijk;Overt violence (person)
2014JJ00;3;Boekel;Overt violence (person)
2015JJ00;1;Boekel;Overt violence (person)
2016JJ00;0;Boekel;Overt violence (person)
2014JJ00;0;Ten Boer;Overt violence (person)
2015JJ00;0;Ten Boer;Overt violence (person)
2016JJ00;0;Ten Boer;Overt violence (person)
2014JJ00;1;Borger-Odoorn;Overt violence (person)
2015JJ00;1;Borger-Odoorn;Overt violence (person)
2016JJ00;0;Borger-Odoorn;Overt violence (person)
2014JJ00;1;Borne;Overt violence (person)
2015JJ00;2;Borne;Overt violence (person)
2016JJ00;1;Borne;Overt violence (person)
2014JJ00;2;Borsele;Overt violence (person)
2015JJ00;1;Borsele;Overt violence (person)
2016JJ00;1;Borsele;Overt violence (person)
2014JJ00;;Boskoop;Overt violence (person)
2015JJ00;;Boskoop;Overt violence (person)
2016JJ00;;Boskoop;Overt violence (person)
2014JJ00;6;Boxmeer;Overt violence (person)
2015JJ00;1;Boxmeer;Overt violence (person)
2016JJ00;6;Boxmeer;Overt violence (person)
2014JJ00;23;Boxtel;Overt violence (person)
2015JJ00;13;Boxtel;Overt violence (person)
2016JJ00;13;Boxtel;Overt violence (person)
2014JJ00;83;Breda;Overt violence (person)
2015JJ00;66;Breda;Overt violence (person)
2016JJ00;55;Breda;Overt violence (person)
2014JJ00;10;Brielle;Overt violence (person)
2015JJ00;7;Brielle;Overt violence (person)
2016JJ00;6;Brielle;Overt violence (person)
2014JJ00;1;Bronckhorst;Overt violence (person)
2015JJ00;2;Bronckhorst;Overt violence (person)
2016JJ00;1;Bronckhorst;Overt violence (person)
2014JJ00;0;Brummen;Overt violence (person)
2015JJ00;2;Brummen;Overt violence (person)
2016JJ00;1;Brummen;Overt violence (person)
2014JJ00;5;Brunssum;Overt violence (person)
2015JJ00;2;Brunssum;Overt violence (person)
2016JJ00;1;Brunssum;Overt violence (person)
2014JJ00;0;Bunnik;Overt violence (person)
2015JJ00;0;Bunnik;Overt violence (person)
2016JJ00;4;Bunnik;Overt violence (person)
2014JJ00;2;Bunschoten;Overt violence (person)
2015JJ00;7;Bunschoten;Overt violence (person)
2016JJ00;4;Bunschoten;Overt violence (person)
2014JJ00;2;Buren;Overt violence (person)
2015JJ00;2;Buren;Overt violence (person)
2016JJ00;1;Buren;Overt violence (person)
2014JJ00;4;Bussum;Overt violence (person)
2015JJ00;2;Bussum;Overt violence (person)
2016JJ00;;Bussum;Overt violence (person)
2014JJ00;30;Capelle aan den IJssel;Overt violence (person)
2015JJ00;21;Capelle aan den IJssel;Overt violence (person)
2016JJ00;24;Capelle aan den IJssel;Overt violence (person)
2014JJ00;5;Castricum;Overt violence (person)
2015JJ00;8;Castricum;Overt violence (person)
2016JJ00;4;Castricum;Overt violence (person)
2014JJ00;4;Coevorden;Overt violence (person)
2015JJ00;10;Coevorden;Overt violence (person)
2016JJ00;4;Coevorden;Overt violence (person)
2014JJ00;3;Cranendonck;Overt violence (person)
2015JJ00;3;Cranendonck;Overt violence (person)
2016JJ00;2;Cranendonck;Overt violence (person)
2014JJ00;3;Cromstrijen;Overt violence (person)
2015JJ00;0;Cromstrijen;Overt violence (person)
2016JJ00;1;Cromstrijen;Overt violence (person)
2014JJ00;8;Cuijk;Overt violence (person)
2015JJ00;3;Cuijk;Overt violence (person)
2016JJ00;5;Cuijk;Overt violence (person)
2014JJ00;5;Culemborg;Overt violence (person)
2015JJ00;5;Culemborg;Overt violence (person)
2016JJ00;2;Culemborg;Overt violence (person)
2014JJ00;2;Dalfsen;Overt violence (person)
2015JJ00;0;Dalfsen;Overt violence (person)
2016JJ00;0;Dalfsen;Overt violence (person)
2014JJ00;0;Dantumadiel;Overt violence (person)
2015JJ00;2;Dantumadiel;Overt violence (person)
2016JJ00;0;Dantumadiel;Overt violence (person)
2014JJ00;29;Delft;Overt violence (person)
2015JJ00;18;Delft;Overt violence (person)
2016JJ00;13;Delft;Overt violence (person)
2014JJ00;3;Delfzijl;Overt violence (person)
2015JJ00;6;Delfzijl;Overt violence (person)
2016JJ00;9;Delfzijl;Overt violence (person)
2014JJ00;4;Deurne;Overt violence (person)
2015JJ00;4;Deurne;Overt violence (person)
2016JJ00;4;Deurne;Overt violence (person)
2014JJ00;26;Deventer;Overt violence (person)
2015JJ00;30;Deventer;Overt violence (person)
2016JJ00;15;Deventer;Overt violence (person)
2014JJ00;4;Diemen;Overt violence (person)
2015JJ00;3;Diemen;Overt violence (person)
2016JJ00;3;Diemen;Overt violence (person)
2014JJ00;6;Dinkelland;Overt violence (person)
2015JJ00;3;Dinkelland;Overt violence (person)
2016JJ00;1;Dinkelland;Overt violence (person)
2014JJ00;2;Doesburg;Overt violence (person)
2015JJ00;3;Doesburg;Overt violence (person)
2016JJ00;3;Doesburg;Overt violence (person)
2014JJ00;25;Doetinchem;Overt violence (person)
2015JJ00;13;Doetinchem;Overt violence (person)
2016JJ00;35;Doetinchem;Overt violence (person)
2014JJ00;6;Dongen;Overt violence (person)
2015JJ00;4;Dongen;Overt violence (person)
2016JJ00;2;Dongen;Overt violence (person)
2014JJ00;3;Dongeradeel;Overt violence (person)
2015JJ00;2;Dongeradeel;Overt violence (person)
2016JJ00;0;Dongeradeel;Overt violence (person)
2014JJ00;67;Dordrecht;Overt violence (person)
2015JJ00;46;Dordrecht;Overt violence (person)
2016JJ00;42;Dordrecht;Overt violence (person)
2014JJ00;4;Drechterland;Overt violence (person)
2015JJ00;5;Drechterland;Overt violence (person)
2016JJ00;3;Drechterland;Overt violence (person)
2014JJ00;3;Drimmelen;Overt violence (person)
2015JJ00;5;Drimmelen;Overt violence (person)
2016JJ00;1;Drimmelen;Overt violence (person)
2014JJ00;4;Dronten;Overt violence (person)
2015JJ00;10;Dronten;Overt violence (person)
2016JJ00;10;Dronten;Overt violence (person)
2014JJ00;0;Druten;Overt violence (person)
2015JJ00;0;Druten;Overt violence (person)
2016JJ00;3;Druten;Overt violence (person)
2014JJ00;7;Duiven;Overt violence (person)
2015JJ00;6;Duiven;Overt violence (person)
2016JJ00;1;Duiven;Overt violence (person)
2014JJ00;6;Echt-Susteren;Overt violence (person)
2015JJ00;4;Echt-Susteren;Overt violence (person)
2016JJ00;1;Echt-Susteren;Overt violence (person)
2014JJ00;3;Edam-Volendam;Overt violence (person)
2015JJ00;0;Edam-Volendam;Overt violence (person)
2016JJ00;4;Edam-Volendam;Overt violence (person)
2014JJ00;26;Ede;Overt violence (person)
2015JJ00;25;Ede;Overt violence (person)
2016JJ00;22;Ede;Overt violence (person)
2014JJ00;0;Eemnes;Overt violence (person)
2015JJ00;0;Eemnes;Overt violence (person)
2016JJ00;0;Eemnes;Overt violence (person)
2014JJ00;0;Eemsmond;Overt violence (person)
2015JJ00;1;Eemsmond;Overt violence (person)
2016JJ00;0;Eemsmond;Overt violence (person)
2014JJ00;1;Eersel;Overt violence (person)
2015JJ00;2;Eersel;Overt violence (person)
2016JJ00;0;Eersel;Overt violence (person)
2014JJ00;6;Eijsden-Margraten;Overt violence (person)
2015JJ00;1;Eijsden-Margraten;Overt violence (person)
2016JJ00;1;Eijsden-Margraten;Overt violence (person)
2014JJ00;87;Eindhoven;Overt violence (person)
2015JJ00;124;Eindhoven;Overt violence (person)
2016JJ00;127;Eindhoven;Overt violence (person)
2014JJ00;1;Elburg;Overt violence (person)
2015JJ00;2;Elburg;Overt violence (person)
2016JJ00;0;Elburg;Overt violence (person)
2014JJ00;25;Emmen;Overt violence (person)
2015JJ00;39;Emmen;Overt violence (person)
2016JJ00;23;Emmen;Overt violence (person)
2014JJ00;3;Enkhuizen;Overt violence (person)
2015JJ00;2;Enkhuizen;Overt violence (person)
2016JJ00;4;Enkhuizen;Overt violence (person)
2014JJ00;55;Enschede;Overt violence (person)
2015JJ00;56;Enschede;Overt violence (person)
2016JJ00;45;Enschede;Overt violence (person)
2014JJ00;1;Epe;Overt violence (person)
2015JJ00;2;Epe;Overt violence (person)
2016JJ00;0;Epe;Overt violence (person)
2014JJ00;3;Ermelo;Overt violence (person)
2015JJ00;4;Ermelo;Overt violence (person)
2016JJ00;3;Ermelo;Overt violence (person)
2014JJ00;13;Etten-Leur;Overt violence (person)
2015JJ00;8;Etten-Leur;Overt violence (person)
2016JJ00;7;Etten-Leur;Overt violence (person)
2014JJ00;0;Ferwerderadiel;Overt violence (person)
2015JJ00;0;Ferwerderadiel;Overt violence (person)
2016JJ00;0;Ferwerderadiel;Overt violence (person)
2014JJ00;2;Franekeradeel;Overt violence (person)
2015JJ00;2;Franekeradeel;Overt violence (person)
2016JJ00;1;Franekeradeel;Overt violence (person)
2014JJ00;3;De Friese Meren;Overt violence (person)
2015JJ00;1;De Friese Meren;Overt violence (person)
2016JJ00;;De Friese Meren;Overt violence (person)
2014JJ00;;De Fryske Marren;Overt violence (person)
2015JJ00;;De Fryske Marren;Overt violence (person)
2016JJ00;7;De Fryske Marren;Overt violence (person)
2014JJ00;;Gaasterlan-Sleat;Overt violence (person)
2015JJ00;;Gaasterlan-Sleat;Overt violence (person)
2016JJ00;;Gaasterlan-Sleat;Overt violence (person)
2014JJ00;2;Geertruidenberg;Overt violence (person)
2015JJ00;3;Geertruidenberg;Overt violence (person)
2016JJ00;2;Geertruidenberg;Overt violence (person)
2014JJ00;5;Geldermalsen;Overt violence (person)
2015JJ00;4;Geldermalsen;Overt violence (person)
2016JJ00;6;Geldermalsen;Overt violence (person)
2014JJ00;4;Geldrop-Mierlo;Overt violence (person)
2015JJ00;5;Geldrop-Mierlo;Overt violence (person)
2016JJ00;15;Geldrop-Mierlo;Overt violence (person)
2014JJ00;1;Gemert-Bakel;Overt violence (person)
2015JJ00;5;Gemert-Bakel;Overt violence (person)
2016JJ00;6;Gemert-Bakel;Overt violence (person)
2014JJ00;1;Gennep;Overt violence (person)
2015JJ00;1;Gennep;Overt violence (person)
2016JJ00;1;Gennep;Overt violence (person)
2014JJ00;0;Giessenlanden;Overt violence (person)
2015JJ00;0;Giessenlanden;Overt violence (person)
2016JJ00;0;Giessenlanden;Overt violence (person)
2014JJ00;6;Gilze en Rijen;Overt violence (person)
2015JJ00;4;Gilze en Rijen;Overt violence (person)
2016JJ00;9;Gilze en Rijen;Overt violence (person)
2014JJ00;8;Goeree-Overflakkee;Overt violence (person)
2015JJ00;9;Goeree-Overflakkee;Overt violence (person)
2016JJ00;3;Goeree-Overflakkee;Overt violence (person)
2014JJ00;10;Goes;Overt violence (person)
2015JJ00;11;Goes;Overt violence (person)
2016JJ00;17;Goes;Overt violence (person)
2014JJ00;1;Goirle;Overt violence (person)
2015JJ00;0;Goirle;Overt violence (person)
2016JJ00;3;Goirle;Overt violence (person)
2014JJ00;;Gooise Meren;Overt violence (person)
2015JJ00;;Gooise Meren;Overt violence (person)
2016JJ00;4;Gooise Meren;Overt violence (person)
2014JJ00;24;Gorinchem;Overt violence (person)
2015JJ00;10;Gorinchem;Overt violence (person)
2016JJ00;9;Gorinchem;Overt violence (person)
2014JJ00;18;Gouda;Overt violence (person)
2015JJ00;16;Gouda;Overt violence (person)
2016JJ00;12;Gouda;Overt violence (person)
2014JJ00;;Graft-De Rijp;Overt violence (person)
2015JJ00;;Graft-De Rijp;Overt violence (person)
2016JJ00;;Graft-De Rijp;Overt violence (person)
2014JJ00;0;Grave;Overt violence (person)
2015JJ00;1;Grave;Overt violence (person)
2016JJ00;2;Grave;Overt violence (person)
2014JJ00;125;s-Gravenhage (gemeente);Overt violence (person)
2015JJ00;149;s-Gravenhage (gemeente);Overt violence (person)
2016JJ00;90;s-Gravenhage (gemeente);Overt violence (person)
2014JJ00;5;Groesbeek;Overt violence (person)
2015JJ00;3;Groesbeek;Overt violence (person)
2016JJ00;;Groesbeek;Overt violence (person)
2014JJ00;54;Groningen (gemeente);Overt violence (person)
2015JJ00;54;Groningen (gemeente);Overt violence (person)
2016JJ00;46;Groningen (gemeente);Overt violence (person)
2014JJ00;0;Grootegast;Overt violence (person)
2015JJ00;0;Grootegast;Overt violence (person)
2016JJ00;2;Grootegast;Overt violence (person)
2014JJ00;2;Gulpen-Wittem;Overt violence (person)
2015JJ00;0;Gulpen-Wittem;Overt violence (person)
2016JJ00;0;Gulpen-Wittem;Overt violence (person)
2014JJ00;4;Haaksbergen;Overt violence (person)
2015JJ00;0;Haaksbergen;Overt violence (person)
2016JJ00;1;Haaksbergen;Overt violence (person)
2014JJ00;0;Haaren;Overt violence (person)
2015JJ00;1;Haaren;Overt violence (person)
2016JJ00;1;Haaren;Overt violence (person)
2014JJ00;48;Haarlem;Overt violence (person)
2015JJ00;54;Haarlem;Overt violence (person)
