Perioden,Crimes,Municipality,CrimeType
2016JJ00,55.0,Schinnen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,,Schoonhoven,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,,Schoonhoven,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,,Schoonhoven,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,106.0,Schouwen-Duiveland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,106.0,Schouwen-Duiveland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,70.0,Schouwen-Duiveland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,42.0,Simpelveld,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,30.0,Simpelveld,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,29.0,Simpelveld,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,22.0,Sint Anthonis,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,26.0,Sint Anthonis,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,12.0,Sint Anthonis,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,98.0,Sint-Michielsgestel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,101.0,Sint-Michielsgestel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,56.0,Sint-Michielsgestel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,67.0,Sint-Oedenrode,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,34.0,Sint-Oedenrode,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,32.0,Sint-Oedenrode,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,637.0,Sittard-Geleen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,701.0,Sittard-Geleen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,496.0,Sittard-Geleen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,,Skarsterlan,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,,Skarsterlan,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,,Skarsterlan,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,65.0,Sliedrecht,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,34.0,Sliedrecht,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,26.0,Sliedrecht,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,31.0,Slochteren,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,17.0,Slochteren,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,32.0,Slochteren,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,43.0,Sluis,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,42.0,Sluis,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,41.0,Sluis,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,162.0,Smallingerland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,107.0,Smallingerland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,93.0,Smallingerland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,335.0,Soest,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,249.0,Soest,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,219.0,Soest,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,63.0,Someren,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,64.0,Someren,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,39.0,Someren,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,49.0,Son en Breugel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,54.0,Son en Breugel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,22.0,Son en Breugel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,,Spijkenisse,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,,Spijkenisse,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,,Spijkenisse,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,52.0,Stadskanaal,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,56.0,Stadskanaal,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,66.0,Stadskanaal,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,43.0,Staphorst,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,22.0,Staphorst,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,25.0,Staphorst,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,82.0,Stede Broec,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,54.0,Stede Broec,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,33.0,Stede Broec,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,80.0,Steenbergen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,57.0,Steenbergen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,56.0,Steenbergen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,81.0,Steenwijkerland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,96.0,Steenwijkerland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,98.0,Steenwijkerland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,108.0,Stein (L.),"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,127.0,Stein (L.),"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,104.0,Stein (L.),"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,219.0,Stichtse Vecht,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,195.0,Stichtse Vecht,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,178.0,Stichtse Vecht,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,15.0,Strijen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,14.0,Strijen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,12.0,Strijen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,151.0,Súdwest-Fryslân,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,132.0,Súdwest-Fryslân,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,160.0,Súdwest-Fryslân,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,127.0,Terneuzen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,102.0,Terneuzen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,131.0,Terneuzen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,5.0,Terschelling,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,1.0,Terschelling,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,5.0,Terschelling,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,11.0,Texel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,19.0,Texel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,18.0,Texel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,101.0,Teylingen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,105.0,Teylingen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,77.0,Teylingen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,50.0,Tholen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,38.0,Tholen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,44.0,Tholen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,176.0,Tiel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,170.0,Tiel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,150.0,Tiel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,1187.0,Tilburg,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,1013.0,Tilburg,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,618.0,Tilburg,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,51.0,Tubbergen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,31.0,Tubbergen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,29.0,Tubbergen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,53.0,Twenterand,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,62.0,Twenterand,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,63.0,Twenterand,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,93.0,Tynaarlo,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,85.0,Tynaarlo,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,79.0,Tynaarlo,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,83.0,Tytsjerksteradiel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,57.0,Tytsjerksteradiel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,60.0,Tytsjerksteradiel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,,Ubbergen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,,Ubbergen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,,Ubbergen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,76.0,Uden,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,106.0,Uden,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,88.0,Uden,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,41.0,Uitgeest,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,62.0,Uitgeest,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,28.0,Uitgeest,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,88.0,Uithoorn,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,76.0,Uithoorn,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,54.0,Uithoorn,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,33.0,Urk,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,18.0,Urk,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,23.0,Urk,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,2076.0,Utrecht (gemeente),"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,1651.0,Utrecht (gemeente),"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,1651.0,Utrecht (gemeente),"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,301.0,Utrechtse Heuvelrug,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,178.0,Utrechtse Heuvelrug,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,228.0,Utrechtse Heuvelrug,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,44.0,Vaals,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,56.0,Vaals,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,25.0,Vaals,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,106.0,Valkenburg aan de Geul,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,90.0,Valkenburg aan de Geul,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,51.0,Valkenburg aan de Geul,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,115.0,Valkenswaard,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,118.0,Valkenswaard,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,87.0,Valkenswaard,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,99.0,Veendam,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,60.0,Veendam,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,70.0,Veendam,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,230.0,Veenendaal,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,256.0,Veenendaal,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,269.0,Veenendaal,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,67.0,Veere,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,63.0,Veere,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,68.0,Veere,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,73.0,Veghel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,123.0,Veghel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,96.0,Veghel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,157.0,Veldhoven,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,133.0,Veldhoven,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,137.0,Veldhoven,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,261.0,Velsen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,246.0,Velsen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,175.0,Velsen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,369.0,Venlo,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,485.0,Venlo,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,389.0,Venlo,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,188.0,Venray,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,122.0,Venray,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,91.0,Venray,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,108.0,Vianen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,47.0,Vianen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,38.0,Vianen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,294.0,Vlaardingen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,392.0,Vlaardingen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,298.0,Vlaardingen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,41.0,Vlagtwedde,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,35.0,Vlagtwedde,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,56.0,Vlagtwedde,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,1.0,Vlieland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,1.0,Vlieland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,2.0,Vlieland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,195.0,Vlissingen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,251.0,Vlissingen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,53.0,Vlissingen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,,Vlist,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,,Vlist,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,,Vlist,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,57.0,Voerendaal,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,59.0,Voerendaal,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,43.0,Voerendaal,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,102.0,Voorschoten,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,97.0,Voorschoten,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,69.0,Voorschoten,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,107.0,Voorst,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,95.0,Voorst,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,71.0,Voorst,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,124.0,Vught,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,107.0,Vught,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,49.0,Vught,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,85.0,Waalre,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,73.0,Waalre,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,53.0,Waalre,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,284.0,Waalwijk,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,150.0,Waalwijk,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,110.0,Waalwijk,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,123.0,Waddinxveen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,115.0,Waddinxveen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,212.0,Waddinxveen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,131.0,Wageningen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,89.0,Wageningen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,133.0,Wageningen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,117.0,Wassenaar,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,169.0,Wassenaar,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,94.0,Wassenaar,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,44.0,Waterland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,39.0,Waterland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,36.0,Waterland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,339.0,Weert,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,172.0,Weert,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,126.0,Weert,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,57.0,Weesp,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,130.0,Weesp,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,102.0,Weesp,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,112.0,Werkendam,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,93.0,Werkendam,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,65.0,Werkendam,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,63.0,West Maas en Waal,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,73.0,West Maas en Waal,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,41.0,West Maas en Waal,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,40.0,Westerveld,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,67.0,Westerveld,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,46.0,Westerveld,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,27.0,Westervoort,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,50.0,Westervoort,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,43.0,Westervoort,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,463.0,Westland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,407.0,Westland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,402.0,Westland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,69.0,Weststellingwerf,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,74.0,Weststellingwerf,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,63.0,Weststellingwerf,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,83.0,Westvoorne,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,43.0,Westvoorne,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,62.0,Westvoorne,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,52.0,Wierden,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,35.0,Wierden,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,33.0,Wierden,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,86.0,Wijchen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,86.0,Wijchen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,89.0,Wijchen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,70.0,Wijdemeren,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,76.0,Wijdemeren,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,52.0,Wijdemeren,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,42.0,Wijk bij Duurstede,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,39.0,Wijk bij Duurstede,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,34.0,Wijk bij Duurstede,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,20.0,Winsum,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,22.0,Winsum,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,13.0,Winsum,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,56.0,Winterswijk,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,73.0,Winterswijk,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,54.0,Winterswijk,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,64.0,Woensdrecht,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,67.0,Woensdrecht,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,56.0,Woensdrecht,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,180.0,Woerden,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,301.0,Woerden,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,169.0,Woerden,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,102.0,De Wolden,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,70.0,De Wolden,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,62.0,De Wolden,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,51.0,Wormerland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,62.0,Wormerland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,32.0,Wormerland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,77.0,Woudenberg,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,85.0,Woudenberg,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,54.0,Woudenberg,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,39.0,Woudrichem,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,54.0,Woudrichem,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,18.0,Woudrichem,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,466.0,Zaanstad,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,400.0,Zaanstad,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,425.0,Zaanstad,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,64.0,Zaltbommel,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,75.0,Zaltbommel,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,62.0,Zaltbommel,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,118.0,Zandvoort,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,86.0,Zandvoort,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,62.0,Zandvoort,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,41.0,Zederik,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,30.0,Zederik,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,30.0,Zederik,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,17.0,Zeevang,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,11.0,Zeevang,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,,Zeevang,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,62.0,Zeewolde,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,41.0,Zeewolde,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,52.0,Zeewolde,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,353.0,Zeist,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,322.0,Zeist,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,299.0,Zeist,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,83.0,Zevenaar,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,56.0,Zevenaar,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,81.0,Zevenaar,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,555.0,Zoetermeer,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,490.0,Zoetermeer,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,301.0,Zoetermeer,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,22.0,Zoeterwoude,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,26.0,Zoeterwoude,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,22.0,Zoeterwoude,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,22.0,Zuidhorn,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,21.0,Zuidhorn,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,22.0,Zuidhorn,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,152.0,Zuidplas,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,98.0,Zuidplas,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,115.0,Zuidplas,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,136.0,Zundert,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,119.0,Zundert,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,69.0,Zundert,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,257.0,Zutphen,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,110.0,Zutphen,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,146.0,Zutphen,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,30.0,Zwartewaterland,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,26.0,Zwartewaterland,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,26.0,Zwartewaterland,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,155.0,Zwijndrecht,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,145.0,Zwijndrecht,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,110.0,Zwijndrecht,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,444.0,Zwolle,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,433.0,Zwolle,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,419.0,Zwolle,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,,Niet te koppelen aan een gemeente,"HIC: Diefstal/inbraak woning, totaal"
2015JJ00,,Niet te koppelen aan een gemeente,"HIC: Diefstal/inbraak woning, totaal"
2016JJ00,0.0,Niet te koppelen aan een gemeente,"HIC: Diefstal/inbraak woning, totaal"
2014JJ00,38.0,Aa en Hunze,"  HIC: Diefstal/inbraak woning, voltooid"
2015JJ00,71.0,Aa en Hunze,"  HIC: Diefstal/inbraak woning, voltooid"
2016JJ00,39.0,Aa en Hunze,"  HIC: Diefstal/inbraak woning, voltooid"
2014JJ00,23.0,Aalburg,"  HIC: Diefstal/inbraak woning, voltooid"
2015JJ00,28.0,Aalburg,"  HIC: Diefstal/inbraak woning, voltooid"
2016JJ00,7.0,Aalburg,"  HIC: Diefstal/inbraak woning, voltooid"
2014JJ00,54.0,Aalsmeer,"  HIC: Diefstal/inbraak woning, voltooid"
2015JJ00,47.0,Aalsmeer,"  HIC: Diefstal/inbraak woning, voltooid"
2016JJ00,60.0,Aalsmeer,"  HIC: Diefstal/inbraak woning, voltooid"
2014JJ00,43.0,Aalten,"  HIC: Diefstal/inbraak woning, voltooid"
2015JJ00,20.0,Aalten,"  HIC: Diefstal/inbraak woning, voltooid"
2016JJ00,25.0,Aalten,"  HIC: Diefstal/inbraak woning, voltooid"
2014JJ00,27.0,Achtkarspelen,"  HIC: Diefstal/inbraak woning, voltooid"
